SCHCD,acyear,Working_Days_Primary,Working_Days_UPrimary,Schoool_Hours_Children_Pri,School_Hours_Children_UPri,School_Hours_Tch_P,School_Hours_Tch_UPR,Approachable_by_All_Weather_Road,CCE_implemented,People_Cumilativere_Record_Maintained,PCR_Shared_with_Parents,Children_from_Weaker_Section_Applied,Children_from_Weaker_Section_Enrolled,Aid_Received,Chilren_Admitted_for_Free_Education,SMC_Constituted,SMC_Members_Male,SMC_Members_Female,SMC_Members_Parents_Male,SMC_Members_PArents_Female,SMC_Members_Local_Authority_Male,SMC_Members_Local_Authority_Female,SMC_Meetings_Held,School_Developmentplan_Prepared,SMC_Children_Record_Maintained,Chld_Enrolled_for_Sp_Training_Current_Year_B,Chld_Enrolled_for_Sp_Training_Current_Year_G,Spl_Training_Provided_Current_Year_B,Spl_Training_Provided_Current_Year_G,Spl_Training_Enrolled_Previous_Year_B,Spl_Training_Enrolled_Previous_Year_G,Spl_training_Provided_Previous_Year_B,Spl_Training_Provided_Previous_Year_G,Spl_Training_Conducted_by,Spl_Training_Place,spl_Training_Type,Tch_or_EVS_for_spl_training,Spl_Training_Material,Textbook_Received,Text_Book_Received_Month,Text_Book_Received_Year,Academic_Session_Start_in,MDM_Status,Kitchenshed_Status,MDM_Source,Days_Meals_Served,Meals_Served_Prev_Yr,Students_Opted_MDM_B,Stdents_Opted_MDM_G,Kitchen_Devaices_Grant,Cook_M,Cook_F,Inspections_by_SO,Inspections_by_CM
7080313701,2012-13,216,216,6,6,6,6,1,1,1,1,2,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7080313704,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7080313706,2012-13,219,219,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7080313904,2012-13,210,210,6,5,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7080313906,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7080314001,2012-13,228,228,5,6,5,6,1,1,1,1,16,16,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7080314002,2012-13,240,240,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070410403,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,43967,374,0,0,0,0,4,5
7070410505,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,78738,385,0,0,0,0,2,205
7070410702,2012-13,250,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,37140,3819,0,0,0,0,6,15
7070410704,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,77606,726,0,0,0,0,2,200
7070410802,2012-13,205,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,72279,0,486,0,0,0,16,200
7070410804,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,57798,55,772,0,0,0,4,200
7070411010,2012-13,205,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,40625,153,120,0,0,0,3,6
7070411102,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,99632,278,230,0,0,0,4,40
7070411301,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,210,282,231,0,0,0,0,42
7070411401,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,30029,83,103,0,0,0,4,2
7070411502,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,38746,200,0,0,0,0,15,1
7070411601,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,127555,576,399,0,0,0,10,4
7070411709,2012-13,216,0,5,0,5,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,102420,295,269,0,0,0,1,0
7070412207,2012-13,215,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,211658,750,704,0,0,0,7,205
7070412209,2012-13,215,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,3,2,2,0,35535,4535,1000,0,0,0,0,0
7070412308,2012-13,207,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,3,2,2,0,19238,726,0,0,0,0,1,5
7070412401,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,2,0,2,0,4,0,4,1,2,1,2,2,1,5,2012,4,3,2,2,0,109251,815,0,0,0,0,1,25
7070412805,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,114914,49,735,0,0,0,7,7
7070410201,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,88230,680,0,0,0,0,15,20
7070410301,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,80663,392,297,0,0,0,4,2
7070410406,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,91635,258,189,0,0,0,2,3
7070410506,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,3,0,3,0,1,0,1,0,1,2,1,2,2,1,4,2012,4,3,2,2,0,50124,330,0,0,0,0,19,2
7070410706,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,95358,354,275,0,0,0,0,205
7070410803,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,89310,724,0,0,0,0,8,216
7070411204,2012-13,220,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,3,3,3,3,0,0,0,0,1,2,1,2,2,1,5,2012,4,3,2,2,0,55974,2640,2170,0,0,0,40,95
7070411403,2012-13,205,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,23912,14,171,0,0,0,12,10
7070411501,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,37137,150,99,0,0,0,10,20
7070411704,2012-13,205,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,72396,317,259,0,0,0,6,0
7070411901,2012-13,216,0,5,0,5,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,74824,32,515,0,0,0,4,195
7070412203,2012-13,220,0,5,0,5,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,220,258,277,0,0,0,5,0
7070412304,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,49034,211,173,0,0,0,0,42
7070412503,2012-13,166,0,5,0,5,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,138904,1432,0,0,0,0,0,0
7070412602,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,7,0,7,0,0,0,0,1,3,1,2,1,1,7,2012,4,3,2,2,0,260280,30,1175,0,0,0,20,25
7070510301,2012-13,218,0,6,0,6,0,1,1,1,1,0,0,95,75,1,10,5,1,1,0,1,10,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,0,2,0,0,86764,228,170,0,0,0,5,6
7070604302,2012-13,220,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090317705,2012-13,210,210,7,6,7,7,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090317801,2012-13,228,228,6,5,6,6,1,1,1,1,20,20,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090318403,2012-13,191,214,6,6,6,6,1,1,1,1,0,29,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090318404,2012-13,206,213,7,7,7,7,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090318701,2012-13,224,224,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7090319201,2012-13,224,224,6,6,6,6,1,1,1,1,8,2,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,0,2,2,0,0,0,0,0,0,0,0,0
7090319205,2012-13,200,200,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090319206,2012-13,212,212,7,6,7,7,1,1,1,1,165,40,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090319607,2012-13,204,212,6,6,6,6,1,1,1,1,2,2,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090320201,2012-13,220,220,6,5,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090320402,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,0,2,2,0,0,0,0,0,0,0,0,0
7090320403,2012-13,204,210,5,4,5,5,1,2,0,0,1,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090320804,2012-13,210,210,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7090415604,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,33569,289,0,0,0,0,1,3
7090415705,2012-13,221,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,2012,4,3,2,2,0,73944,244,264,0,0,0,3,9
7090415901,2012-13,215,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,28000,100,79,0,0,0,3,200
7090415906,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,18648,65,42,0,0,0,2,80
7090416004,2012-13,216,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,34190,141,121,0,0,0,5,10
7090417502,2012-13,218,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,18,0,18,0,16,0,16,0,1,1,0,2,2,1,7,2012,4,3,2,2,0,77517,525,0,0,0,0,0,90
7090417607,2012-13,218,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,94063,0,657,0,0,0,4,1
7090417608,2012-13,218,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,130818,327,314,0,0,0,0,0
7090417704,2012-13,222,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,153260,744,0,0,0,0,1,75
7090417705,2012-13,215,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,108395,9,844,0,0,0,27,35
7090418204,2012-13,218,0,5,0,5,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,100702,30,593,0,0,0,5,1
7090418205,2012-13,212,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,5,5,0,0,0,0,0,0,0,0,0,1,2,1,4,2012,4,3,2,2,0,96248,208,244,0,0,0,0,96
7090418301,2012-13,216,0,6,0,6,0,1,1,2,2,0,0,,,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,4,2,2,2,1,6,2012,4,3,2,2,0,42505,354,0,0,0,0,9,26
7090418302,2012-13,207,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,77421,20,470,0,0,0,15,20
7090418409,2012-13,232,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,627328,1553,1151,0,0,0,16,16
7090419303,2012-13,215,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,41305,160,128,0,0,0,0,0
7090419304,2012-13,214,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,49541,205,141,0,0,0,6,4
7090419401,2012-13,208,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,51792,136,113,0,0,0,1,80
7090419402,2012-13,212,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,35850,212,213,0,0,0,9,7
7090419603,2012-13,220,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,78624,378,0,0,0,0,5,200
7090419608,2012-13,216,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,89648,21,556,0,0,0,12,24
7090419902,2012-13,215,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,144220,0,1002,0,0,0,3,14
7070615001,2012-13,215,0,6,0,6,0,1,1,1,1,9,6,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7080112902,2012-13,0,201,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,122128,887,0,0,0,0,0,0
7080113103,2012-13,0,219,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,145708,949,0,0,0,0,2,15
7080113310,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,3,2,2,0,201,121,51,0,0,0,0,0
7080113403,2012-13,0,220,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,36,24,36,24,30,30,30,30,2,2,1,2,1,1,4,2012,4,3,2,2,0,202554,426,365,0,0,0,10,20
7080113701,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,142215,270,630,0,0,0,0,0
7080113805,2012-13,0,217,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,169043,0,779,0,0,0,0,0
7080113807,2012-13,0,221,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,188292,852,0,0,0,0,1,0
7080114202,2012-13,217,221,6,6,6,7,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,190844,199,1024,0,0,0,0,20
7080114304,2012-13,0,217,0,6,0,7,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,240777,1596,0,0,0,0,0,15
7080114402,2012-13,0,220,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,160188,1050,0,0,0,0,99,99
7080114702,2012-13,155,220,5,5,5,5,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,111712,0,672,0,0,0,1,9
7080116601,2012-13,206,206,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,8,6,8,6,12,8,12,8,2,3,3,2,1,1,4,2012,4,3,2,2,0,48123,390,453,0,0,0,5,80
7080117402,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,195979,183,764,0,0,0,1,12
070801DC501,2012-13,205,205,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,8,2012,4,3,2,2,0,87554,301,234,0,0,0,3,5
070801ND803,2012-13,220,220,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,118008,128,468,0,0,0,1,0
070801ND805,2012-13,0,212,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,32860,155,0,0,0,0,5,5
7080311001,2012-13,217,217,5,8,5,6,1,1,1,1,1,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070305803,2012-13,216,216,6,6,6,6,1,1,1,1,0,55,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070305808,2012-13,210,210,6,6,6,6,1,1,1,1,0,5,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,5,0,0,0,0,2,0,0,0,0
7070309402,2012-13,217,217,6,5,6,6,1,2,0,0,15,15,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070309901,2012-13,218,218,6,5,6,6,1,2,0,0,1,1,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070310703,2012-13,214,214,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070310903,2012-13,0,210,0,6,0,7,1,1,1,1,20,20,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070310909,2012-13,220,220,6,6,6,6,1,1,1,1,28,26,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,0,2,0,0,0,0,0,0,0,0,0,0
7070311304,2012-13,210,212,7,6,7,7,1,1,1,1,18,1,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7070311402,2012-13,0,222,0,6,0,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070311702,2012-13,198,198,6,6,6,6,1,1,1,1,16,3,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070312101,2012-13,220,220,7,6,7,7,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070312204,2012-13,250,250,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7070312206,2012-13,212,212,6,6,6,6,1,1,1,1,0,5,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,0,2,0,0,0,0,0,0,0,0,0,0
7070312209,2012-13,248,248,5,5,5,5,1,1,1,1,20,3,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7070312302,2012-13,210,221,7,6,7,7,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,5,0,0,0,0,2,0,0,0,0
7070312512,2012-13,215,220,6,5,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070313602,2012-13,211,211,7,6,7,7,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,0,2,2,0,0,0,0,0,0,0,0,0
7070314801,2012-13,208,214,6,6,6,6,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7070412806,2012-13,216,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,7,2012,4,3,2,2,0,259692,25,1248,0,0,0,3,7
7070413502,2012-13,219,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,3,2,2,0,89200,682,0,0,0,0,3,12
7070413504,2012-13,204,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,6,2012,4,3,2,2,0,204,483,0,0,0,0,0,0
7070604313,2012-13,215,0,6,0,6,0,1,1,1,1,8,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070609702,2012-13,224,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070611503,2012-13,222,0,6,0,6,0,1,2,0,0,6,6,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070612101,2012-13,237,0,6,0,6,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,2012,4,0,2,2,0,0,0,0,0,0,0,0,0
7070612208,2012-13,210,0,6,0,6,0,1,2,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7070612210,2012-13,230,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,2,0,0,0,0,0,0,0,0,0
7070612212,2012-13,239,0,5,0,5,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
7070612504,2012-13,222,0,7,0,7,0,1,1,1,1,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,4,0,2,0,0,0,0,0,0,0,0,0,0
