SCHCD,Bldstatus,Clrooms,Clgood,Clmajor,ClMinor,OthGood,OthMajor,OthMinor,Toilet_C,Toiletb,Toilet_g,KITDEVGRANT_YN,MEALSINSCH,CAL_YN,HMRoom_YN,Electric_YN,Bndrywall,library_YN,PGround_YN,Blackboard,BookinLib,Water,MedChk_YN,Ramps_YN,Computer,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7080414106,3,23,12,0,11,0,3,0,1,1,7,0,3,2,1,1,1,2,2,23,0,3,1,2,0,2,28,0,1,29,30,10,2
7080413314,3,3,3,0,0,2,0,0,0,3,3,0,3,2,1,1,1,1,2,8,2267,3,2,1,4,1,2,0,1,3,3,0,0
7080413315,3,2,0,2,0,0,0,0,0,1,1,0,3,2,1,1,2,1,1,5,798,3,1,1,0,2,0,0,1,0,2,0,0
7080413316,3,2,2,0,0,2,0,0,0,2,2,0,3,2,1,1,1,1,1,7,1076,3,1,1,7,1,1,0,1,2,2,0,0
7080413317,3,3,3,0,0,2,0,0,0,2,2,0,3,2,1,1,1,1,1,8,1352,4,1,1,5,3,0,0,1,3,3,30,1
7080413318,3,5,5,0,0,2,0,0,2,2,2,0,3,2,1,1,1,1,1,8,637,4,1,1,6,1,3,0,1,4,4,0,0
7080413319,3,8,8,0,0,0,0,0,0,0,5,0,3,2,1,1,1,1,2,11,489,3,1,1,4,0,9,0,1,9,9,92,9
7080413320,3,10,10,0,0,1,0,0,0,6,0,0,3,3,1,1,1,1,2,10,1968,3,1,1,4,5,6,0,1,8,11,0,0
7080413321,3,1,1,0,0,0,0,0,0,2,1,0,3,2,1,1,1,2,1,0,0,3,2,1,0,1,0,0,0,1,1,0,0
7080413401,3,18,0,18,0,0,1,0,0,0,8,0,3,3,1,1,1,1,1,40,364,4,1,2,3,9,10,0,1,15,19,0,0
7080413402,3,2,2,0,0,4,0,0,0,1,1,0,3,2,1,1,2,1,1,4,249,3,2,2,0,1,0,0,0,1,1,0,0
7080413403,3,2,0,2,0,2,0,0,0,3,3,0,3,2,1,1,1,1,1,6,506,3,1,1,2,1,1,0,1,1,2,0,0
7080413404,3,13,13,0,0,6,0,0,0,2,2,0,3,2,1,1,1,1,1,20,750,4,1,1,1,9,4,0,1,10,13,93,8
7080413405,3,13,7,0,6,3,0,0,0,2,2,0,3,3,1,1,1,2,2,13,1767,4,1,1,5,4,10,0,1,11,14,10,2
7080413406,4,38,38,0,0,0,2,0,0,28,0,0,3,3,1,1,1,1,1,13,630,3,1,1,8,18,8,0,1,17,26,0,0
7080413407,3,35,30,0,5,0,2,0,0,0,16,0,3,3,1,1,1,1,1,13,504,3,1,1,8,0,35,0,1,30,35,0,0
7080413408,3,26,26,0,0,1,0,0,0,8,0,0,3,2,1,1,1,1,1,20,448,3,1,1,7,9,12,0,1,17,21,0,0
7080413409,3,20,20,0,0,0,0,0,0,0,8,0,3,3,1,1,1,1,1,22,823,3,1,1,7,0,27,0,1,21,27,15,1
7080413410,3,4,4,0,0,0,1,1,0,2,2,0,3,2,1,1,1,1,1,6,1050,3,1,1,0,2,0,0,1,1,2,0,0
7080413411,3,12,12,0,0,1,0,0,0,2,2,0,3,2,1,1,1,1,1,9,514,4,1,1,0,1,1,0,1,1,2,0,0
7080413412,4,30,30,0,0,0,0,0,0,6,0,0,3,2,1,1,1,1,1,17,730,3,1,1,6,7,4,0,1,10,11,48,3
7080413413,3,25,7,0,18,0,3,0,1,2,6,0,3,1,1,1,1,1,2,18,918,3,1,1,8,1,14,0,1,13,15,205,1
7080413414,3,18,0,0,18,0,0,0,0,1,0,0,3,2,1,1,1,1,1,0,19,4,1,1,0,18,4,0,1,16,22,0,0
7080413601,3,10,10,0,0,0,0,0,0,10,10,0,3,2,1,1,1,1,1,10,400,3,1,2,0,1,10,0,1,10,11,0,0
7080413602,3,6,6,0,0,4,0,0,0,2,2,0,3,2,1,1,1,1,1,6,1620,3,1,1,6,3,4,0,1,6,7,0,0
7080413603,3,9,9,0,0,2,0,0,0,1,2,0,3,2,1,1,1,1,1,10,692,3,1,2,8,8,9,0,1,14,17,0,0
7080413604,3,20,10,10,0,0,0,0,0,4,4,0,3,2,1,1,1,1,1,27,558,3,1,1,6,5,20,0,1,23,25,0,0
7080413607,3,10,10,0,0,0,0,0,0,5,0,0,3,2,1,1,1,1,2,12,420,3,2,2,0,10,5,0,1,14,15,0,0
7080413608,3,10,10,0,0,0,0,0,0,0,5,0,3,2,2,1,1,1,2,12,648,3,1,1,5,0,16,0,1,14,16,90,6
7080413609,3,10,10,0,0,1,0,0,0,4,6,0,3,3,1,1,1,2,2,15,718,3,1,2,4,3,8,0,1,10,11,232,6
7080413610,3,7,7,0,0,2,0,0,0,0,6,0,3,2,1,1,1,1,2,9,1302,3,1,1,0,0,12,0,1,12,12,0,0
7080413611,3,16,16,0,0,1,0,0,0,4,0,0,3,3,1,1,1,1,1,13,2424,3,1,2,3,3,9,0,1,12,12,0,0
7080413701,3,20,20,0,0,5,0,0,0,20,0,0,3,2,1,1,1,2,2,20,0,3,2,2,0,6,14,0,1,14,20,0,0
7080413702,3,20,20,0,0,3,0,0,0,2,18,0,3,2,1,1,1,1,1,20,283,3,1,1,6,0,22,0,1,19,22,0,0
7080413703,3,15,15,0,0,3,0,0,2,2,0,0,3,2,1,1,2,1,1,18,718,3,1,1,5,8,9,0,1,10,17,20,1
7080413704,3,17,17,0,0,0,0,0,0,3,3,0,3,3,1,1,1,1,1,20,958,4,1,1,6,0,17,0,0,13,17,0,0
7080413801,3,5,5,0,0,4,0,0,0,1,3,0,3,3,1,1,1,1,1,10,1043,3,1,1,1,0,6,0,1,5,6,0,0
7080413802,3,36,36,0,0,2,0,6,0,6,0,0,3,2,1,1,1,2,2,23,0,3,2,2,0,12,12,0,1,17,24,0,0
7080413803,3,36,36,0,0,6,0,0,0,0,6,0,3,2,2,1,1,1,2,25,1661,3,1,1,7,0,27,0,1,22,27,15,1
7080413804,3,5,0,0,5,1,0,0,0,1,0,0,3,2,1,1,1,2,2,5,0,3,2,2,0,4,1,0,1,4,5,0,0
7080413805,3,5,0,0,5,1,0,0,0,0,1,0,3,2,1,1,1,1,2,5,1032,3,1,2,0,0,5,0,1,3,5,0,0
7080413806,3,11,11,0,0,14,0,0,0,11,0,0,3,2,1,1,1,1,2,22,1240,3,2,2,4,5,7,0,1,12,12,0,0
7080413807,3,16,16,0,0,7,0,0,0,0,11,0,3,2,1,1,1,1,2,18,1175,3,1,1,5,0,17,0,1,16,17,15,1
7080413901,3,5,0,0,5,3,3,0,0,2,0,0,3,2,1,1,1,1,1,11,993,4,1,2,3,3,3,0,1,5,6,0,0
7080413902,3,6,6,0,0,3,0,0,0,0,5,0,3,2,1,1,1,1,1,10,1934,3,1,1,1,0,6,0,1,5,6,15,3
7080413903,3,10,10,0,0,8,0,0,0,0,8,0,3,2,1,1,1,1,1,10,1847,4,1,1,3,0,11,0,1,11,11,0,0
7080413904,3,12,12,0,0,5,0,0,0,8,0,0,3,2,1,1,1,1,1,11,1000,3,1,1,0,6,9,0,1,10,15,0,0
7080414107,3,18,18,0,0,2,0,0,0,22,2,0,3,2,2,1,1,1,1,24,707,4,1,1,6,2,17,0,1,14,19,9,1
7080414201,3,33,33,0,0,3,0,0,0,9,0,0,3,2,1,1,1,1,2,15,1074,3,1,1,6,8,5,0,1,11,13,0,0
7080414202,3,32,32,0,0,5,0,0,1,0,9,0,3,2,1,1,1,1,1,20,810,4,1,1,1,0,16,0,1,16,16,0,0
7080414203,3,12,12,0,0,16,1,1,0,9,0,0,3,2,1,1,1,1,1,12,965,3,1,1,8,7,5,0,1,7,12,0,0
7080414204,3,13,13,0,0,15,0,0,0,0,9,0,3,2,1,1,1,1,1,25,1635,3,1,1,7,0,14,0,1,13,14,0,0
7080414301,3,8,8,0,0,1,0,0,0,5,0,0,3,2,1,1,1,1,2,9,146,3,1,1,0,6,9,0,1,12,15,0,0
7080414302,3,8,8,0,0,1,0,0,0,0,5,0,3,2,1,1,1,1,2,9,1414,3,1,1,2,0,11,0,1,10,11,0,0
7080412002,3,31,31,0,0,11,0,0,0,8,0,0,3,2,1,1,1,1,1,31,552,4,1,1,7,27,5,0,1,24,32,90,7
7080412901,3,17,17,0,0,18,0,0,0,8,0,0,3,1,1,1,1,1,1,34,1414,3,1,2,6,8,10,0,1,17,18,163,12
7080412902,3,28,28,0,0,3,0,0,1,2,14,0,3,1,1,1,1,1,1,34,813,3,1,1,6,0,20,0,1,18,20,0,0
7080412903,3,10,10,0,0,9,0,0,0,8,0,0,3,3,1,1,1,1,1,18,1144,3,1,1,5,11,0,0,1,9,11,0,0
7080412904,3,11,10,1,0,5,0,0,0,0,8,0,3,3,1,3,1,1,1,14,912,3,1,1,4,0,12,0,1,10,12,0,0
7080413001,3,24,16,8,0,2,0,0,0,8,8,0,3,2,1,1,1,1,1,27,1420,4,1,1,8,7,21,0,1,19,28,186,6
7080413002,3,10,10,0,0,1,0,0,0,1,10,0,3,3,1,1,1,1,1,10,893,3,1,1,5,1,15,0,1,15,16,0,0
7080413003,3,10,10,0,0,6,0,0,0,2,0,0,3,2,1,1,1,1,1,22,1056,4,1,1,5,11,0,0,1,10,11,0,0
7080413004,3,12,12,0,0,7,0,0,0,0,3,0,3,2,1,1,1,1,1,22,833,4,1,1,5,0,13,0,1,9,13,0,0
7080413101,3,17,0,0,17,0,0,0,0,5,5,0,3,2,1,1,1,1,2,17,507,4,1,1,0,3,18,0,1,19,21,0,0
7080413102,3,11,11,0,0,17,0,0,0,6,0,0,3,1,1,1,1,1,1,24,699,3,1,1,5,10,2,0,1,10,12,0,0
7080413103,3,12,12,0,0,8,0,0,0,1,5,0,3,1,1,1,1,1,1,22,820,3,2,1,5,0,13,0,1,11,13,140,12
7080413104,3,8,8,0,0,2,0,0,0,11,0,0,3,2,1,1,1,1,1,8,1101,3,1,1,5,10,4,0,1,10,14,0,0
7080413201,3,25,25,0,0,5,0,0,0,20,0,0,3,3,1,1,3,1,1,40,300,3,1,2,8,23,3,0,1,17,26,0,0
7080413202,4,30,30,0,0,3,0,0,0,1,19,0,3,2,1,1,1,1,1,40,535,3,1,2,8,7,23,0,0,26,30,54,18
7080413301,3,14,14,0,0,2,0,0,0,3,3,0,3,2,2,1,1,1,1,10,1107,3,1,1,3,2,2,0,1,3,4,0,0
7080413302,3,5,5,0,0,5,0,0,0,4,2,0,3,2,1,1,1,1,1,14,771,4,1,1,4,2,1,0,1,2,3,0,0
7080413303,3,6,6,0,0,6,0,0,0,2,2,0,3,2,1,1,1,1,1,6,256,4,1,1,0,1,1,0,1,2,2,0,0
7080413304,3,3,3,0,0,0,0,0,0,2,2,0,3,2,1,1,2,1,2,8,957,4,2,2,6,2,0,0,1,2,2,0,0
7080413305,3,5,5,0,0,5,0,0,0,3,2,0,3,2,1,1,1,1,1,5,829,4,1,1,4,3,1,0,1,2,4,0,0
7080413306,3,15,15,0,0,0,0,0,0,10,0,0,3,2,1,1,1,1,1,5,1456,3,1,2,0,1,4,0,0,4,5,0,0
7080413307,3,12,12,0,0,1,0,0,0,1,4,0,3,2,1,1,1,1,1,8,700,3,1,2,3,0,6,0,1,5,6,0,0
7080413308,3,2,2,0,0,3,0,0,0,2,2,0,3,2,1,1,1,1,1,9,1415,3,1,1,0,0,2,0,1,2,2,0,0
7080413309,3,2,2,0,0,5,0,0,0,3,3,0,3,2,1,1,1,1,1,7,759,3,1,1,1,2,0,0,1,2,2,0,0
7080413310,3,7,7,0,0,5,0,0,0,3,3,0,3,1,1,1,1,1,1,10,1047,3,1,1,4,6,2,0,1,7,8,30,1
7080413311,3,2,0,2,0,1,0,0,0,2,2,0,3,2,1,1,1,1,2,3,710,4,1,2,0,2,0,0,1,0,2,0,0
7080413312,3,3,3,0,0,2,0,0,0,1,1,0,3,2,1,1,1,1,2,8,354,4,1,1,0,1,2,0,1,1,3,0,0
7080413313,3,5,5,0,0,4,0,0,0,1,2,0,3,1,1,1,1,1,1,12,1560,3,1,1,4,4,2,0,1,6,6,0,0
7080316704,1,24,24,0,0,23,0,0,0,40,38,0,0,1,1,1,1,1,1,42,15000,3,1,2,55,5,50,0,0,55,55,0,0
7080316705,1,13,13,0,0,0,0,0,0,6,7,0,0,1,1,1,1,1,2,10,12236,3,1,2,11,3,22,0,1,24,25,0,0
7080316801,1,8,8,0,0,10,0,0,0,9,9,0,0,2,1,1,1,1,1,12,9176,3,1,2,15,0,14,0,0,14,14,0,0
7080316802,1,32,32,0,0,42,0,0,0,31,37,0,0,1,1,1,1,1,1,32,18975,3,1,1,99,5,77,0,1,81,82,0,0
7080316803,1,32,32,0,0,29,0,0,0,10,17,0,0,2,1,1,1,1,1,52,27793,3,1,2,99,17,89,0,1,106,106,0,0
7080316804,2,9,9,0,0,3,0,0,1,2,2,0,0,2,1,1,1,1,1,9,3370,3,1,1,8,3,10,0,1,13,13,0,0
7080317101,1,48,48,0,0,5,0,0,3,62,44,0,0,2,1,1,1,1,1,98,4000,3,1,1,40,11,95,0,1,105,106,0,0
7080317102,1,14,14,0,0,30,0,0,0,33,36,0,0,1,1,1,1,1,1,27,11754,3,1,1,99,1,38,0,0,39,39,0,0
7080317103,1,43,43,0,0,41,0,0,0,12,16,0,0,1,1,1,1,1,1,81,33375,4,1,2,100,12,105,0,1,115,117,0,0
7080317104,2,24,24,0,0,44,0,0,0,14,28,0,0,2,1,1,1,2,2,49,0,4,2,2,0,2,62,0,2,41,64,0,0
7080317105,1,13,13,0,0,9,0,0,0,5,4,0,0,1,1,1,3,1,1,28,8293,4,1,2,25,8,27,0,0,34,35,20,1
7080317201,1,17,17,0,0,23,0,0,2,20,15,0,0,1,1,1,1,1,1,36,18380,4,1,2,70,21,58,0,0,75,79,1475,79
7080317202,1,21,21,0,0,13,0,0,0,12,6,0,0,1,1,1,8,1,1,29,7029,3,1,1,15,9,30,0,0,37,39,30,1
7080317203,1,28,28,0,0,19,0,0,0,20,20,0,0,2,1,1,1,1,1,47,20175,3,1,1,86,10,59,0,0,69,69,0,0
7080317204,1,13,13,0,0,14,0,0,1,9,6,0,0,1,1,1,1,1,1,40,8100,3,1,2,20,2,25,0,0,27,27,0,0
7080317205,1,13,13,0,0,10,0,0,4,3,3,0,0,1,1,1,1,1,1,20,6030,4,1,1,57,3,21,0,1,24,24,300,3
7080317206,1,24,24,0,0,9,0,0,0,7,10,0,0,1,1,1,1,1,1,31,6368,3,1,2,22,5,39,0,1,42,44,0,0
7080317207,2,8,8,0,0,3,0,0,0,2,2,0,0,2,1,1,1,1,1,7,2800,4,1,2,5,4,12,0,1,4,16,0,0
7080317401,2,16,16,0,0,2,2,4,0,5,8,0,0,1,1,1,1,1,1,26,650,4,1,1,10,5,23,0,0,28,28,30,1
070803DC102,1,47,47,0,0,24,0,0,0,27,25,0,0,2,1,1,1,1,1,2,0,3,1,1,40,10,110,0,0,84,120,0,0
070803DC103,1,20,20,0,0,5,0,0,0,3,3,0,0,2,1,1,1,1,1,21,200,3,1,2,8,0,27,0,1,27,27,0,0
070803DC104,1,11,11,0,0,7,0,0,0,5,5,0,0,2,1,1,1,2,1,14,1565,4,2,2,10,1,17,0,0,18,18,45,1
070803DC105,4,40,40,0,0,41,0,0,0,30,27,0,0,1,1,1,1,1,1,40,21474,3,1,1,96,14,78,0,1,92,92,0,0
070803DC106,3,16,16,0,0,12,0,0,3,3,6,0,0,2,1,1,1,1,1,20,2500,3,1,2,12,3,20,0,0,23,23,0,0
070803DC401,1,25,25,0,0,38,0,0,0,17,17,0,0,2,1,1,1,1,1,39,16275,4,1,2,114,13,50,0,2,59,63,0,0
070803DC402,1,33,33,0,0,28,0,0,0,35,28,0,0,1,1,1,1,1,1,35,16200,3,1,1,10,15,70,0,1,84,85,117,21
070803DC801,1,69,69,0,0,104,0,0,0,27,35,0,0,1,1,1,1,1,1,70,19200,3,1,1,107,18,169,0,0,187,187,4260,187
070803ND801,1,10,10,0,0,14,0,0,0,1,4,0,0,1,1,1,1,1,1,18,6715,3,2,2,11,0,12,0,1,12,12,0,0
7080411001,3,7,7,0,0,0,21,0,0,0,6,0,3,2,1,1,1,1,1,11,1226,3,1,2,5,0,11,0,1,10,11,0,0
7080411002,3,8,0,8,0,0,0,20,0,6,0,0,3,2,1,1,8,1,2,13,3487,3,1,1,5,12,0,0,1,12,12,40,1
7080411003,3,5,5,0,0,0,1,0,0,2,2,0,3,2,1,3,8,1,2,5,933,3,1,1,4,2,2,0,0,4,4,0,0
7080411004,3,39,5,0,34,0,0,0,0,2,2,0,3,3,1,1,8,1,1,36,1375,3,1,2,7,1,23,0,1,21,24,0,0
7080411005,3,8,8,0,0,15,0,0,0,1,5,0,3,2,1,1,1,1,1,21,1567,4,1,1,3,0,8,0,1,5,8,0,0
7080411006,3,10,10,0,0,15,0,0,0,6,0,0,3,2,1,1,1,1,2,6,233,4,1,1,0,8,2,0,0,7,10,0,0
7080411007,3,5,0,5,0,0,0,0,0,1,1,0,3,2,1,1,1,1,1,15,1976,3,1,1,0,0,5,0,1,5,5,0,0
7080411008,3,15,15,0,0,5,0,0,0,12,12,0,3,2,1,1,1,1,2,19,1069,3,1,2,7,0,13,0,1,12,13,0,0
7080412001,3,39,39,0,0,0,0,0,0,1,10,0,3,2,1,1,1,1,2,42,215,4,1,1,5,4,29,0,0,32,33,0,0
7080414602,3,11,11,0,0,11,0,2,0,1,5,0,3,2,1,1,1,1,1,27,1043,3,1,1,6,0,12,0,1,11,12,0,0
7080414603,3,20,20,0,0,7,0,0,0,6,0,0,3,2,1,1,2,1,2,20,1231,3,1,1,8,19,2,0,1,17,21,0,0
7080414604,3,20,10,5,5,4,0,0,0,6,9,0,3,2,1,1,1,1,2,27,1333,3,1,1,8,0,21,0,1,14,21,0,0
7080414701,3,15,15,0,0,11,0,0,0,2,0,0,3,3,1,1,1,1,1,26,450,4,1,1,6,8,8,0,1,13,16,0,0
7080414702,3,16,16,0,0,1,0,0,0,0,4,0,3,2,1,1,1,1,2,26,520,4,1,1,6,0,18,0,1,16,18,0,0
7080414703,3,18,18,0,0,3,0,0,0,4,4,0,3,2,1,1,1,1,1,22,259,4,1,1,6,6,15,0,1,15,21,0,0
7080414704,3,21,21,0,0,2,0,0,0,7,0,0,3,2,1,1,1,1,1,23,950,4,1,1,0,16,6,0,1,19,22,0,0
7080414705,3,22,22,0,0,0,0,0,0,0,7,0,3,2,1,1,1,1,1,40,1043,4,1,1,8,0,24,0,1,23,24,0,0
7080414801,3,19,19,0,0,4,0,0,0,8,6,0,3,2,1,1,1,1,2,25,532,3,2,2,8,16,11,0,1,21,27,45,1
7080414802,3,19,19,0,0,4,0,0,0,0,8,0,3,2,1,1,1,1,1,21,865,3,1,1,8,0,29,0,1,27,29,0,0
7080415001,3,7,7,0,0,11,0,0,0,9,9,0,3,1,1,1,1,1,2,23,2385,3,1,1,6,2,3,0,0,4,5,0,0
7080415002,3,15,15,0,0,4,0,0,1,0,15,0,3,1,1,1,1,1,1,15,1059,3,1,1,4,0,11,0,1,7,11,10,1
7080415003,3,19,19,0,0,4,0,0,1,15,0,0,3,1,2,1,1,1,1,17,576,3,1,1,5,6,3,0,1,4,9,0,0
7080415101,3,20,0,20,0,3,0,0,3,6,3,0,3,1,1,1,1,2,1,20,2283,3,1,2,7,7,15,0,0,14,22,44,22
7080415102,3,9,0,9,0,0,0,0,0,0,6,0,3,3,1,1,1,1,1,19,2065,3,1,2,5,1,6,0,1,7,7,0,0
7080415103,4,16,16,0,0,0,0,0,0,6,0,0,3,1,2,1,1,1,1,10,1876,3,2,1,6,4,3,0,1,3,7,0,0
7080415104,3,31,29,2,0,8,0,0,2,0,4,0,3,1,1,1,1,1,1,31,0,3,1,2,6,3,16,0,1,7,19,0,0
7080415105,3,31,30,1,0,8,0,0,2,5,0,0,3,1,1,1,1,1,1,31,1753,3,1,1,6,10,3,0,0,11,13,0,0
7080415106,3,8,8,0,0,3,0,0,0,2,2,0,3,1,1,1,1,1,1,8,0,3,1,1,1,1,2,0,1,2,3,0,0
7080415201,3,26,0,26,0,0,8,0,0,0,28,0,3,1,1,1,1,1,1,26,1267,3,1,2,8,1,20,0,1,18,21,0,0
7080415202,3,34,34,0,0,3,0,0,0,6,0,0,3,1,1,1,1,1,1,29,2500,1,1,1,8,4,9,0,0,6,13,0,0
7080415203,3,16,16,0,0,12,0,0,2,6,5,0,3,3,1,1,1,1,1,31,866,3,1,1,0,0,17,0,1,12,17,0,0
7080415204,3,11,11,0,0,0,0,22,0,4,4,0,3,3,1,1,2,1,1,11,1052,3,1,2,6,2,9,0,1,10,11,0,0
7080415205,3,20,20,0,0,11,0,0,0,10,9,0,3,2,1,1,2,1,1,16,1350,3,1,1,6,2,19,0,1,15,21,0,0
7080416501,3,19,19,0,0,2,0,0,0,0,6,0,3,2,1,1,1,2,2,21,959,4,2,2,7,0,13,0,1,11,13,0,0
7080416502,3,18,18,0,0,9,0,0,0,4,0,0,3,3,1,1,1,1,1,10,1000,4,1,2,7,3,7,0,0,10,10,0,0
7080416503,3,16,16,0,0,0,0,0,0,3,3,0,3,2,1,1,8,1,2,10,1234,3,2,2,5,0,10,0,1,10,10,0,0
7080416504,4,15,15,0,0,0,0,0,0,2,2,0,3,2,1,1,1,2,2,10,0,4,2,2,0,3,6,0,1,5,9,0,0
7080416505,3,10,10,0,0,5,0,0,0,0,2,0,3,1,1,1,1,1,2,10,1003,3,1,1,5,0,11,0,1,8,11,5,1
7080416506,3,8,0,8,0,8,0,0,0,4,0,0,3,2,1,1,1,2,2,8,1178,3,2,2,8,3,2,0,1,4,5,0,0
7080416601,3,10,10,0,0,6,0,0,0,3,5,0,3,1,1,1,1,1,2,21,475,3,1,1,6,0,10,0,1,10,10,0,0
7080416602,4,10,10,0,0,0,9,0,2,4,4,0,3,2,1,1,1,1,1,21,1408,3,1,1,6,1,11,0,1,8,12,0,0
7080416603,3,10,10,0,0,0,0,0,0,4,4,0,3,1,1,1,1,1,1,10,500,3,1,1,6,1,10,0,1,7,11,0,0
7080416604,3,18,9,9,0,7,8,0,5,9,9,0,3,2,1,1,1,2,2,21,0,3,2,2,0,0,7,0,1,3,7,0,0
7080416605,3,5,5,0,0,5,0,0,0,3,3,0,3,2,1,1,1,1,1,10,751,3,1,1,3,0,4,0,1,4,4,0,0
7080416701,3,5,5,0,0,10,0,0,0,4,4,0,3,3,1,1,1,1,1,17,1225,3,1,1,8,2,3,0,1,4,5,0,0
7080416702,3,8,8,0,0,0,0,5,0,4,0,0,3,3,1,1,1,1,1,12,486,3,1,1,6,1,7,0,1,4,8,0,0
7080416703,3,7,7,0,0,3,0,0,0,4,4,0,3,1,1,1,1,1,1,12,697,3,1,1,5,0,8,0,1,8,8,0,0
7080416704,4,6,6,0,0,12,0,0,0,8,8,0,3,2,1,1,2,1,1,9,1000,3,1,1,3,0,7,0,1,5,7,0,0
7080416705,3,10,10,0,0,11,0,0,0,8,0,0,3,2,1,1,2,1,1,19,526,4,1,1,0,5,5,0,1,6,10,0,0
7080416706,3,5,5,0,0,4,0,0,0,4,6,0,3,1,1,1,1,1,1,12,800,3,1,2,5,2,3,0,1,5,5,0,0
7080416707,3,10,10,0,0,0,0,5,0,3,3,0,3,2,1,1,1,1,1,11,250,4,1,2,6,1,11,0,1,12,12,0,0
7080416801,3,7,5,2,0,5,0,0,0,2,6,0,3,3,1,1,2,1,2,9,473,3,1,1,6,0,7,0,1,5,7,1481,7
7080416802,3,12,12,0,0,3,0,0,0,7,0,0,3,2,1,1,1,1,2,10,975,3,2,2,6,8,0,0,1,8,8,0,0
7080416803,3,14,14,0,0,1,0,0,0,5,5,0,3,3,1,1,1,1,2,17,589,3,1,1,5,1,10,0,1,8,11,47,4
7080416804,4,7,7,0,0,1,0,0,0,3,3,0,3,1,2,1,1,1,1,7,1015,3,1,1,4,1,3,0,1,3,4,0,0
7080416805,3,20,20,0,0,11,0,0,0,4,4,0,3,1,1,1,1,1,1,21,430,3,1,1,7,1,9,0,1,7,10,48,7
7080416806,3,6,0,0,6,0,0,0,0,4,4,0,3,1,1,1,1,1,1,7,1000,3,1,2,4,1,6,0,1,7,7,0,0
7080417101,3,10,10,0,0,1,0,0,0,6,0,0,3,1,2,1,1,1,1,14,1325,3,1,1,4,0,15,0,1,14,15,0,0
7080417102,3,13,13,0,0,0,0,0,1,0,10,0,3,2,1,1,1,1,1,14,1246,4,1,2,4,2,12,0,1,11,14,0,0
7080417103,3,19,19,0,0,3,0,0,1,4,3,0,3,2,1,1,1,1,1,24,1500,4,1,2,6,5,19,0,1,18,24,0,0
7080417201,3,32,32,0,0,2,0,0,0,7,7,0,3,2,1,1,1,1,1,32,1651,3,1,2,8,15,16,0,1,22,31,0,0
7080417202,4,4,0,4,0,0,0,0,1,1,1,0,3,2,1,1,1,1,2,5,596,3,1,2,4,3,3,0,1,4,6,17,5
7080417203,4,12,12,0,0,3,0,0,0,0,6,0,3,3,1,1,2,1,1,13,1076,3,1,2,4,0,18,0,1,17,18,10,2
7080417204,3,12,12,0,0,3,0,0,0,4,0,0,3,2,1,1,1,1,1,14,1196,3,1,1,4,8,8,0,1,15,16,16,1
7080516701,1,5,5,0,0,1,0,0,0,2,2,0,3,2,1,1,1,2,1,5,100,3,1,2,4,1,3,0,1,3,4,0,0
7080603008,1,5,5,0,0,3,0,0,0,2,2,0,0,2,1,1,1,1,1,5,1800,4,1,1,10,2,3,0,1,5,5,0,0
7080611001,2,5,5,0,0,11,0,0,0,3,4,0,0,2,1,1,1,1,2,10,1604,3,2,2,9,0,5,0,1,1,5,0,0
7080612001,1,12,12,0,0,4,0,0,0,2,2,0,0,2,1,1,1,2,2,10,0,3,2,2,0,2,4,0,1,6,6,0,0
7080612002,1,8,8,0,0,2,0,0,0,5,4,2,0,2,1,1,1,1,1,8,1350,3,1,1,1,0,5,0,1,5,5,0,0
7080612003,2,6,6,0,0,3,0,0,0,3,2,0,0,1,1,1,1,1,2,13,250,3,1,1,4,1,5,0,1,6,6,0,0
7080414503,3,16,14,2,0,7,0,0,0,0,18,0,3,1,1,1,1,1,2,17,1868,4,1,1,6,0,17,0,1,16,17,0,0
7080414504,3,18,18,0,0,2,0,0,0,6,0,0,3,3,1,1,1,1,1,33,511,3,1,1,8,3,16,0,1,19,19,0,0
7080414601,3,13,13,0,0,8,6,0,0,12,0,0,3,2,1,1,1,1,1,27,1260,3,1,1,0,9,5,0,1,14,14,204,1
7090115709,4,18,11,7,0,19,18,0,0,2,32,0,3,3,1,1,1,1,2,29,11758,3,1,1,0,0,40,0,0,36,40,139,4
7090115801,3,22,16,6,0,14,1,0,0,2,20,0,3,1,1,1,1,1,1,43,15000,3,1,1,20,1,62,0,0,58,63,0,0
7090115901,4,6,6,0,0,0,6,0,0,2,2,0,3,3,1,1,1,1,2,26,0,3,2,1,0,12,31,0,0,42,43,0,0
7090115902,3,6,6,0,0,12,0,0,0,15,15,0,3,1,1,1,1,1,1,19,4762,3,1,1,0,0,28,0,0,28,28,115,6
7090116001,3,12,12,0,0,17,6,0,0,2,31,0,3,1,1,1,1,1,1,26,5819,3,1,1,2,0,46,0,0,46,46,0,0
7090116101,4,14,14,0,0,4,1,0,0,5,10,0,3,1,1,1,1,1,1,14,2820,3,2,1,0,1,32,0,0,32,33,335,12
7090116102,4,10,0,0,10,0,6,0,0,5,5,0,3,1,1,1,2,1,1,28,4000,4,1,1,26,0,56,0,0,55,56,45,1
7090116103,3,9,9,0,0,15,0,0,0,12,0,0,3,1,1,1,1,1,1,18,6600,3,1,1,0,26,0,0,0,26,26,0,0
7090116104,4,9,9,0,0,13,0,0,0,12,0,0,3,2,1,1,1,2,2,9,0,4,2,2,0,23,3,0,0,24,26,230,4
