SCHCD,School_Name,Block_Name,Cluster_Name,Village_Name,Pincode,District_Name
7090316407,MIRAMBIKA FREE PROGRESS SCHOOL,DOEUNAIDED,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090316408,MOTHERS INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090316409,GENERAL RAJS SCHOOL,DOEUNAIDED,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090316410,LAXMAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090316902,GYAN BHARATI SCHOOL,DOEUNAIDED,DEFAULT,169-LADO SARAI,110017,SOUTH DELHI
7090316903,NEW GREEN FIELD SCHOOL,DOEUNAIDED,DEFAULT,169-LADO SARAI,110017,SOUTH DELHI
7090316904,Apeejay School,DOEUNAIDED,DEFAULT,169-LADO SARAI,110017,SOUTH DELHI
7090316905,AMITY INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,169-LADO SARAI,110017,SOUTH DELHI
7090316906,VIDYA NIKETAN SCHOOL,DOEUNAIDED,DEFAULT,169-LADO SARAI,110017,SOUTH DELHI
7090317001,"ST. JOHNS P/S,Maidan Garhi",DOEUNAIDED,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090317002,PRINCE PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090317003,BABA BANDASINGHBAHADUR MEM.SEC.SCH,DOEUNAIDED,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090317004,SARASWATI BAL MANDIR SSS,DOEUNAIDED,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090317301,GYAN JYOTI VIDYA NIKETAN,DOEUNAIDED,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090317302,ST MARYS PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090317303,SAINT ROBIN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090317304,SAPTARSHI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090317401,RCCE PUBLIC SCHOOL FATEHPUR BERI,DOEUNAIDED,DEFAULT,174-CHHATTARPUR,110074,SOUTH DELHI
7090317402,INDIAN MODERN SCHOOL,DOEUNAIDED,DEFAULT,174-CHHATTARPUR,110074,SOUTH DELHI
7090317602,BHAWAN SAWAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090317603,COL SATSANGIS KIRAN MEMORIAL P/S,DOEUNAIDED,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090317702,SAVITRI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090317703,MODERN NEW DELHI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090317704,SATYANAM PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090317705,TINU PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090317706,"Modern Green Valley P/S,S Vihar",DOEUNAIDED,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090317707,Hari Vidya Bhawan  Sangam Vihar,DOEUNAIDED,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090317801,MODERN GYAN DEEP PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090317802,RAJDHANI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090317901,SAI NATH PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,179-TIGRI,110062,SOUTH DELHI
7090317902,NEW JAI BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,179-TIGRI,110062,SOUTH DELHI
7090318101,THE CAMBRIDGE INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,181-KHANPUR,110062,SOUTH DELHI
7090318102,SONA MODERN SCHOOL,DOEUNAIDED,DEFAULT,181-KHANPUR,110062,SOUTH DELHI
7090318402,RED ROSES PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,184-PUSHP VIHAR,110017,SOUTH DELHI
7090318403,BIRLA VIDYA NIKETAN,DOEUNAIDED,DEFAULT,184-PUSHP VIHAR,110017,SOUTH DELHI
7090318404,AMRITA VIDYALAYAM PUSHP VIHAR,DOEUNAIDED,DEFAULT,184-PUSHP VIHAR,110017,SOUTH DELHI
7090318405,AMITY INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,184-PUSHP VIHAR,110017,SOUTH DELHI
7090318701,AMRITA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,187-SANGAM VIHAR (CENTRAL),110062,SOUTH DELHI
7090318702,ANAND VIDYA BHARTI EDN. SOC.SCH,DOEUNAIDED,DEFAULT,187-SANGAM VIHAR (CENTRAL),110062,SOUTH DELHI
7090318703,BAL NIKETAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,187-SANGAM VIHAR (CENTRAL),110062,SOUTH DELHI
7090318801,MANAV MANGAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,188-SANGAM VIHAR (EAST),110044,SOUTH DELHI
7090318802,HAMDARD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,188-SANGAM VIHAR (EAST),110025,SOUTH DELHI
7090318901,APEEJAY SCHOOL,DOEUNAIDED,DEFAULT,189-CHIRAG DELHI,110017,SOUTH DELHI
7090319101,THE PINNACLE SCHOOL,DOEUNAIDED,DEFAULT,191-SHAHPUR JAT,110017,SOUTH DELHI
7090319201,BMEHTAVIDYABHWNADevi.SSINGHMEM.ACA,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110048,SOUTH DELHI
7090319202,"BLUE BELLS SCHOOL, INTERNATIONAL",DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110048,SOUTH DELHI
7090319203,GURU HARKRISHAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110048,SOUTH DELHI
7090319204,MATA GUJRI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110048,SOUTH DELHI
7090319205,ST. GEORGES SCHOOL,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110019,SOUTH DELHI
7090319206,K.R.Manglam World School,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110048,SOUTH DELHI
7090319207,THE INDIAN SCHOOL,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110049,SOUTH DELHI
7090319208,MANAV BHARTI INDIA INT.SCH,DOEUNAIDED,DEFAULT,192-GREATER KAILASH-I,110007,SOUTH DELHI
7090319301,CAMBRIDGE SCHOOL,DOEUNAIDED,DEFAULT,193-SRI NIWAS PURI,110065,SOUTH DELHI
7090319302,OXFORD PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,193-SRI NIWAS PURI,110065,SOUTH DELHI
7090319401,TAGORE INTERNATIONAL SCHOOL,DOEUNAIDED,DEFAULT,194-EAST OF KAILASH,110065,SOUTH DELHI
7090319402,D.A.V PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,194-EAST OF KAILASH,110065,SOUTH DELHI
7090319601,GURU HARKISHAN PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,196-KALKAJI,110019,SOUTH DELHI
7090319602,SRI SATHYA SAI VIDYA VIHAR,DOEUNAIDED,DEFAULT,196-KALKAJI,110019,SOUTH DELHI
7090319603,DON BOSCO SCHOOL,DOEUNAIDED,DEFAULT,196-KALKAJI,110019,SOUTH DELHI
7090319604,NEW GREEN FIELDS SCHOOL,DOEUNAIDED,DEFAULT,196-KALKAJI,110019,SOUTH DELHI
7090319605,DAISY DALES SR. SEC.SCHOOL,DOEUNAIDED,DEFAULT,196-KALKAJI,110065,SOUTH DELHI
7090319606,KALKA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,196-KALKAJI,110019,SOUTH DELHI
7090319607,DEEPALAYA SCHOOL,DOEUNAIDED,DEFAULT,196-KALKAJI,110019,SOUTH DELHI
7090319701,K.S.K ACADEMY,DOEUNAIDED,DEFAULT,197-TUGLAKABAD,110062,SOUTH DELHI
7090320002,Bal Vaishali Public Shool,DOEUNAIDED,DEFAULT,200-HARKESH NAGAR,110020,SOUTH DELHI
7090320101,PANCHSHEEL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,201-JAITPUR,110044,SOUTH DELHI
7090320201,PUSHPA BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,202-MITHA PUR,110044,SOUTH DELHI
7090320202,Raj Modren Public School,DOEUNAIDED,DEFAULT,202-MITHA PUR,110044,SOUTH DELHI
7090320203,COSMOS SCHOOL,DOEUNAIDED,DEFAULT,202-MITHA PUR,110044,SOUTH DELHI
7090320301,S.K.PAYAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320302,Stanford Convent School,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320303,Ratanjee Modern School,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320304,J.N.INTERNATIONAL,DOEUNAIDED,DEFAULT,203-BADARPUR,110076,SOUTH DELHI
7090320305,JAI BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320306,VIJAY BHARTI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320307,NOTRE DAME SCHOOL,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320308,BAL VINAYAK VAISALI P/S JAITPUR,DOEUNAIDED,DEFAULT,203-BADARPUR,110044,SOUTH DELHI
7090320401,NEW NALANDA PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,204-MOLARBAND,110044,SOUTH DELHI
7090320402,SAI SHANKAR VIDHYA NIKETAN,DOEUNAIDED,DEFAULT,204-MOLARBAND,110044,SOUTH DELHI
7090320403,NEW BAL VAISHALI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,204-MOLARBAND,110044,SOUTH DELHI
7090320404,Bal  Vaishali Model P/S,DOEUNAIDED,DEFAULT,204-MOLARBAND,110044,SOUTH DELHI
7090320405,"Cosmos P/S Molarband Extn., Tajpur,",DOEUNAIDED,DEFAULT,204-MOLARBAND,110044,SOUTH DELHI
7090320406,Babu K.C.A.Memorial Public School,DOEUNAIDED,DEFAULT,204-MOLARBAND,110044,SOUTH DELHI
7090320501,NATIONAL PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,205-ZAKIR NAGAR,110065,SOUTH DELHI
7090320502,CAMBRIDGE PRIMARY SCHOOL,DOEUNAIDED,DEFAULT,205-ZAKIR NAGAR,110025,SOUTH DELHI
7090320601,SAIFI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,206-OKHLA,110025,SOUTH DELHI
7090320602,KHADIJATUL BUBRA GIRLS P/S,DOEUNAIDED,DEFAULT,206-OKHLA,110025,SOUTH DELHI
7090320603,GODS GRACE SCHOOL,DOEUNAIDED,DEFAULT,206-OKHLA,110025,SOUTH DELHI
7090320604,DEV  SAMAJ MODERN SCHOOOL NO.2,DOEUNAIDED,DEFAULT,206-OKHLA,110025,SOUTH DELHI
7090320801,GLORY PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,208-SARITA VIHAR,110076,SOUTH DELHI
7090320802,DAV PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,208-SARITA VIHAR,110025,SOUTH DELHI
7090320803,"Good Samaritan School, Jasola",DOEUNAIDED,DEFAULT,208-SARITA VIHAR,110025,SOUTH DELHI
7090320804,ST. GIRI PUBLIC SCHOOL,DOEUNAIDED,DEFAULT,208-SARITA VIHAR,110076,SOUTH DELHI
070903ND401,ST GEORGES SCHOOL,DOEUNAIDED,DEFAULT,NDMC-CHARGE NO.4,110024,SOUTH DELHI
7090415401,NIZAMUDDIN WEST,MCD,DEFAULT,154-NIZAMUDDIN,110013,SOUTH DELHI
7090415402,SARAI KALEN KHAN ¿I,MCD,DEFAULT,154-NIZAMUDDIN,110013,SOUTH DELHI
7090415403,SARAI KALEN KHAN-II,MCD,DEFAULT,154-NIZAMUDDIN,110013,SOUTH DELHI
7090415404,NAGLI RAJAPUR,MCD,DEFAULT,154-NIZAMUDDIN,110013,SOUTH DELHI
7090415405,SIDHARTH BASTI,MCD,DEFAULT,154-NIZAMUDDIN,110014,SOUTH DELHI
7090415501,Kilokari Tank ¿ Hindi and Tamil,MCD,DEFAULT,155-LAJPAT NAGAR,110024,SOUTH DELHI
7090415502,Nehru Nagar,MCD,DEFAULT,155-LAJPAT NAGAR,110062,SOUTH DELHI
7090415503,Krishna Mkt.,MCD,DEFAULT,155-LAJPAT NAGAR,110024,SOUTH DELHI
7090415504,Lajpat Nagar ¿ II,MCD,DEFAULT,155-LAJPAT NAGAR,110024,SOUTH DELHI
7090415505,Vinoba Puri,MCD,DEFAULT,155-LAJPAT NAGAR,110024,SOUTH DELHI
7090415506,Lajpat Nagar - III,MCD,DEFAULT,155-LAJPAT NAGAR,110024,SOUTH DELHI
7090415601,Jeevan Nagar,MCD,DEFAULT,156-BHOGAL,110014,SOUTH DELHI
7090415602,Kilokari Gaon ¿ I,MCD,DEFAULT,156-BHOGAL,110014,SOUTH DELHI
7090415603,Ashram (Girls),MCD,DEFAULT,156-BHOGAL,110014,SOUTH DELHI
7090415604,Ashram (Boys),MCD,DEFAULT,156-BHOGAL,110014,SOUTH DELHI
7090415605,Damkal Kendra,MCD,DEFAULT,156-BHOGAL,110014,SOUTH DELHI
7090415701,Pant Nagar,MCD,DEFAULT,157-KASTURBA NAGAR,110014,SOUTH DELHI
7090415702,Jangpura Extn.,MCD,DEFAULT,157-KASTURBA NAGAR,110014,SOUTH DELHI
7090415703,Bagh Nathu Singh (Rented ),MCD,DEFAULT,157-KASTURBA NAGAR,110003,SOUTH DELHI
7090415704,Sewa Nagar East,MCD,DEFAULT,157-KASTURBA NAGAR,110003,SOUTH DELHI
7090415705,Sewa nagar N block ¿ II,MCD,DEFAULT,157-KASTURBA NAGAR,110003,SOUTH DELHI
7090415706,Sewa Nagar N block ¿ I,MCD,DEFAULT,157-KASTURBA NAGAR,110003,SOUTH DELHI
7090415707,Sewa Nagar West,MCD,DEFAULT,157-KASTURBA NAGAR,110003,SOUTH DELHI
7090415801,South Extn. Part ¿ I,MCD,DEFAULT,158-KOTLA MUBARAQPUR,110003,SOUTH DELHI
7090415802,Kotla,MCD,DEFAULT,158-KOTLA MUBARAQPUR,110003,SOUTH DELHI
7090415803,Bapu Park,MCD,DEFAULT,158-KOTLA MUBARAQPUR,110003,SOUTH DELHI
7090415804,Prem Nagar(Central Zone),MCD,DEFAULT,158-KOTLA MUBARAQPUR,110003,SOUTH DELHI
7090415901,Lajpat Nagar ¿ I,MCD,DEFAULT,159-ANDREWS GANJ,110024,SOUTH DELHI
7090415902,Andrewj Ganj,MCD,DEFAULT,159-ANDREWS GANJ,110049,SOUTH DELHI
7090415903,Sadiq Nagar,MCD,DEFAULT,159-ANDREWS GANJ,110049,SOUTH DELHI
7090415905,Defence Colony,MCD,DEFAULT,159-ANDREWS GANJ,110024,SOUTH DELHI
7090415906,South Extn. Part ¿ II,MCD,DEFAULT,159-ANDREWS GANJ,110049,SOUTH DELHI
7090416001,Garhi Zharia Maria,MCD,DEFAULT,160-AMAR COLONY,110065,SOUTH DELHI
7090416002,Lajpat Nagar ¿ IV (G),MCD,DEFAULT,160-AMAR COLONY,110024,SOUTH DELHI
7090416003,Lajpat Nagar ¿ IV (B),MCD,DEFAULT,160-AMAR COLONY,110024,SOUTH DELHI
7090416004,Amar Colony,MCD,DEFAULT,160-AMAR COLONY,110024,SOUTH DELHI
7090416101,Adhchini,MCD,DEFAULT,161-MALVIYA NAGAR,110016,SOUTH DELHI
7090416102,Begum Pur,MCD,DEFAULT,161-MALVIYA NAGAR,110017,SOUTH DELHI
7090416103,Sarvpriya Vihar,MCD,DEFAULT,161-MALVIYA NAGAR,110016,SOUTH DELHI
7090416104,P.T.S. Colony,MCD,DEFAULT,161-MALVIYA NAGAR,110017,SOUTH DELHI
7090416105,M.M.T.C. Colony,MCD,DEFAULT,161-MALVIYA NAGAR,110017,SOUTH DELHI
7090416201,Malviya Bagar -Boys,MCD,DEFAULT,162-VILLAGE HAUZ RANI,110044,SOUTH DELHI
7090416202,Malviya Nagar ¿Girls,MCD,DEFAULT,162-VILLAGE HAUZ RANI,110017,SOUTH DELHI
7090416203,Hauz Rani Urdu,MCD,DEFAULT,162-VILLAGE HAUZ RANI,110017,SOUTH DELHI
7090416204,Hauz Rani Hindi Boys,MCD,DEFAULT,162-VILLAGE HAUZ RANI,110017,SOUTH DELHI
7090416205,Hauz Rani Hindi Girls,MCD,DEFAULT,162-VILLAGE HAUZ RANI,110017,SOUTH DELHI
7090416206,Khirki Village,MCD,DEFAULT,162-VILLAGE HAUZ RANI,110017,SOUTH DELHI
7090416301,Himayun Pur,MCD,DEFAULT,163-SAFDARJUNG ENCLAVE,110029,SOUTH DELHI
7090416302,Arjun Nagar,MCD,DEFAULT,163-SAFDARJUNG ENCLAVE,110029,SOUTH DELHI
7090416303,Green Park,MCD,DEFAULT,163-SAFDARJUNG ENCLAVE,110016,SOUTH DELHI
7090416401,Gautam Nagar,MCD,DEFAULT,164-HAUZ KHAS,110049,SOUTH DELHI
7090416402,Hauz Khas Enclave,MCD,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090416403,Police Colony Hauz Khas,MCD,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090416404,Masjid Moth,MCD,DEFAULT,164-HAUZ KHAS,110049,SOUTH DELHI
7090416405,Bhim Nagri,MCD,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090416406,Hauz Khas Village,MCD,DEFAULT,164-HAUZ KHAS,110016,SOUTH DELHI
7090416901,Saket,MCD,DEFAULT,169-LADO SARAI,110017,SOUTH DELHI
7090416902,Katwaria Sarai-Boys,MCD,DEFAULT,169-LADO SARAI,110016,SOUTH DELHI
7090416903,Katwaria Sarai-Girls,MCD,DEFAULT,169-LADO SARAI,110016,SOUTH DELHI
7090416904,Lado Sarai-Boys,MCD,DEFAULT,169-LADO SARAI,110030,SOUTH DELHI
7090416905,Lado Sarai-Girls,MCD,DEFAULT,169-LADO SARAI,110030,SOUTH DELHI
7090417002,Mehrauli Dargah-I,MCD,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090417003,Mehrauli Kothi Kale Khan,MCD,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090417004,Mehrauli-Girls,MCD,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090417005,Mehrauli Main,MCD,DEFAULT,170-MEHRAULI,110030,SOUTH DELHI
7090417301,Neb Sarai-IInd,MCD,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090417302,Raj Pur,MCD,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090417303,Maidan Garhi,MCD,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090417304,Neb Sarai-Ist,MCD,DEFAULT,173-SAID-UL-AJAIB,110068,SOUTH DELHI
7090417305,Saidulajab,MCD,DEFAULT,173-SAID-UL-AJAIB,110030,SOUTH DELHI
7090417403,Chhattar Pur Village-IInd,MCD,DEFAULT,174-CHHATTARPUR,110074,SOUTH DELHI
7090417404,Chhattar Pur Village-Ist,MCD,DEFAULT,174-CHHATTARPUR,110074,SOUTH DELHI
7090417405,Chhattar Pur Mandir-Boys,MCD,DEFAULT,174-CHHATTARPUR,110074,SOUTH DELHI
7090417406,Chhattar Pur Mandir-Girls,MCD,DEFAULT,174-CHHATTARPUR,110074,SOUTH DELHI
7090417407,Mandi Vill.,MCD,DEFAULT,174-CHHATTARPUR,110047,SOUTH DELHI
7090417408,Sultan Pur(South Zone),MCD,DEFAULT,174-CHHATTARPUR,110030,SOUTH DELHI
7090417409,New Mangla Puri,MCD,DEFAULT,174-CHHATTARPUR,110030,SOUTH DELHI
7090417501,Dera Vill.,MCD,DEFAULT,175-AAYA NAGAR,110074,SOUTH DELHI
7090417502,Jauna Pur-IInd,MCD,DEFAULT,175-AAYA NAGAR,110047,SOUTH DELHI
7090417503,Jauna Pur-Ist,MCD,DEFAULT,175-AAYA NAGAR,110047,SOUTH DELHI
7090417504,Gadai Pur,MCD,DEFAULT,175-AAYA NAGAR,110030,SOUTH DELHI
7090417505,Aya Nagar-Ist,MCD,DEFAULT,175-AAYA NAGAR,110047,SOUTH DELHI
7090417506,"MCD Primary School, Aya Nagar",MCD,DEFAULT,175-AAYA NAGAR,110047,SOUTH DELHI
7090417601,Bhati Mines-IInd,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417602,Bhati Mines-Ist,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417603,Bhati Village,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417604,Chandan Hula,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417605,Asola,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417606,Fateh Pur Beri-Boys,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417607,Fateh Pur Beri-Girls,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417608,Satbari,MCD,DEFAULT,176-BHATTI,110074,SOUTH DELHI
7090417701,Sangam Vihar- G Blk,MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417702,"Sangam Vihar- L Blk, IInd",MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417703,"Sangam Vihar- L Blk, Ist",MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417704,"Sangam Vihar- K-2 Blk, IInd",MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417705,"Sangam Vihar- K-2 Blk, Ist",MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417706,Sangam Vihar- C Blk  IInd,MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417707,Sangam Vihar- C Blk  Ist,MCD,DEFAULT,177-SANGAM VIHAR,110062,SOUTH DELHI
7090417801,Devli No.3¿II,MCD,DEFAULT,178-DEVLI,110026,SOUTH DELHI
7090417802,Devli No.3¿I,MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417803,Devli No.2¿II,MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417804,Devli No.2¿I,MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417805,Devli No.1¿II,MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417806,Devli No.1¿I,MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417807,"Dr. Amb.Nagar, Sec-1, No.3, IInd",MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417808,"Dr. Amb.Nagar, Sec-1, No.3, Ist",MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417809,"Dr. Amb.Nagar, Sec-1, No.2, IInd",MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417810,"Dr. Amb.Nagar, Sec-1, No.2, Ist",MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417811,"Dr. Amb.Nagar, Sec-1, No.1, IInd",MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417812,"Dr. Amb.Nagar, Sec-1, No.1, Ist",MCD,DEFAULT,178-DEVLI,110062,SOUTH DELHI
7090417901,"Dr. Amb.Nagar, Sec-6, No.5, IInd",MCD,DEFAULT,179-TIGRI,110062,SOUTH DELHI
7090417902,"Dr. Amb.Nagar, Sec-6, No.5, Ist",MCD,DEFAULT,179-TIGRI,110062,SOUTH DELHI
7090417903,"Dr. Amb.Nagar, Sec-6, No.3, IInd",MCD,DEFAULT,179-TIGRI,110062,SOUTH DELHI
7090417904,"Dr. Amb.Nagar, Sec-6, No.3, Ist",MCD,DEFAULT,179-TIGRI,110062,SOUTH DELHI
7090418001,"Dr. Amb.Nagar, Sec-6, No.4, Ist",MCD,DEFAULT,180-DAKSHIN PURI EXT.,110062,SOUTH DELHI
7090418002,"Dr. Amb.Nagar, Sec-6, No.2, IInd",MCD,DEFAULT,180-DAKSHIN PURI EXT.,110062,SOUTH DELHI
7090418003,"Dr. Amb.Nagar, Sec-6, No.2, Ist",MCD,DEFAULT,180-DAKSHIN PURI EXT.,110062,SOUTH DELHI
7090418005,"Dr. Amb.Nagar, Sec-6, No.1, Ist",MCD,DEFAULT,180-DAKSHIN PURI EXT.,110062,SOUTH DELHI
7090418006,"Dr. Amb.Nagar, Sec-6, No.4, IInd",MCD,DEFAULT,180-DAKSHIN PURI EXT.,110062,SOUTH DELHI
7090418101,Khanpur Co-ed.,MCD,DEFAULT,181-KHANPUR,110062,SOUTH DELHI
7090418102,Khanpur Village,MCD,DEFAULT,181-KHANPUR,110062,SOUTH DELHI
7090418103,"Dr.Amb.Nagar, Sec-2",MCD,DEFAULT,181-KHANPUR,110062,SOUTH DELHI
7090418201,"Dr. Amb.Nagar, Sec-5, No.2, IInd",MCD,DEFAULT,182-AMBEDKAR NGR,110062,SOUTH DELHI
7090418202,"Dr. Amb.Nagar, Sec-5, No.2, Ist",MCD,DEFAULT,182-AMBEDKAR NGR,110062,SOUTH DELHI
7090418203,"Dr. Amb.Nagar, Sec-5, No.1, IInd",MCD,DEFAULT,182-AMBEDKAR NGR,110062,SOUTH DELHI
7090418204,"Dr. Amb.Nagar, Sec-5, No.1, Ist",MCD,DEFAULT,182-AMBEDKAR NGR,110062,SOUTH DELHI
7090418205,"Dr. Amb.Nagar, Sec-3, No.1, Ist",MCD,DEFAULT,182-AMBEDKAR NGR,110062,SOUTH DELHI
7090418206,"Dr. Amb.Nagar, Sec-4, No.3, IInd",MCD,DEFAULT,182-AMBEDKAR NGR,110062,SOUTH DELHI
7090418301,"Dr. Amb.Nagar, Sec-5, No.3, IInd",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418302,"Dr. Amb.Nagar, Sec-5, No.3, Ist",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418303,Madangir Village-Ist,MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418304,"Dr. Amb.Nagar, Sec-4, No.3, Ist",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418305,"Dr. Amb.Nagar, Sec-4, No.2, IInd",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418306,"Dr. Amb.Nagar, Sec-4, No.2, Ist",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418307,"Dr. Amb.Nagar, Sec-4, No.1, IInd",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418308,"Dr. Amb.Nagar, Sec-4, No.1, Ist",MCD,DEFAULT,183-MADANGIR,110062,SOUTH DELHI
7090418401,"Dr. Amb.Nagar, Sec-3, No.2, Ist",MCD,DEFAULT,184-PUSHP VIHAR,110062,SOUTH DELHI
