SCHCD,Rural_Urban,Medium_of_Instruction,Distance_BRC,Distance_CRC,Yeur_Estd,Pre_Pry_YN,Residential_Sch_YN,Sch_Management,Lowest_Class,Highest_Class,Sch_Category,Pre_Pry_Students,School_Type,Shift_School_YN,No_of_Working_Days,No_of_Acad_Inspection,Residential_Sch_Type,Pre_Pry_Teachers,Visits_by_BRC,Visits_by_CRC,School_Dev_Grant_Recd,School_Dev_Grant_Expnd,TLM_Grant_Recd,TLM_Grant_Expnd,Funds_from_students_Recd,Funds_from_students_Expnd
7060214901,2,4,3,1,1963,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,3000,3000,0,0
7060214902,2,4,5,2,1942,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,15500,15500,0,0
7060214903,2,4,3,2,1950,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,9500,9500,0,0
7060214904,2,4,2,2,1949,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7500,7500,10000,7500,0,0
7060214905,2,4,3,2,1949,2,2,4,6,10,7,0,1,2,0,0,2,0,0,5,7000,7000,6000,6000,0,0
7060214906,2,19,1,1,1952,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,0,0,7000,7000,0,0
7060214907,2,4,0,2,1956,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,4500,4500,0,0
7060214908,2,19,3,2,1953,2,2,4,1,12,3,0,3,2,0,0,2,0,0,5,12000,12000,10000,10000,0,0
7060214909,2,19,3,1,1954,2,2,4,6,10,7,0,1,2,0,0,2,0,0,5,7500,7500,7000,7000,0,0
7060215201,2,4,1,1,1924,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,7000,7000,0,0
7060215302,2,4,1,1,1945,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,8500,8500,0,0
7060215303,2,4,2,2,1995,2,2,4,0,12,3,13,3,2,0,0,2,1,0,5,12000,12000,10000,10000,0,0
7060215304,2,4,2,1,1912,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,6500,5500,0,0
7060215305,2,4,1,1,1961,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,6500,6500,0,0
7060215306,2,4,1,1,1916,2,2,4,1,12,3,0,1,2,0,0,2,0,0,5,12000,12000,6500,6500,0,0
7060215307,2,18,1,1,1974,2,2,4,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,5000,5000,0,0
7060215308,2,4,1,1,1886,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,0,0,0,0,0,0
7060215309,2,4,1,1,1920,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,11500,11500,0,0
7060215310,2,4,2,2,1973,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,1000,1000,0,0
7060215311,2,4,3,1,1909,2,2,4,1,12,3,0,2,2,0,0,2,0,0,5,12000,12000,5500,5500,0,0
7060215312,2,4,1,1,1869,2,2,4,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,0,0,0,0
7060215313,2,14,1,1,1951,2,2,4,11,12,5,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060307601,2,19,2,1,1945,1,2,5,0,12,3,741,3,2,0,0,2,28,0,5,0,0,0,0,0,0
7060307901,2,19,0,0,1933,1,2,5,0,8,2,65,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7060308101,2,4,0,0,1989,1,2,5,0,8,2,76,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7060308201,2,19,2,3,1973,2,2,5,0,12,3,334,2,2,0,0,2,16,0,5,0,0,0,0,0,0
7060308202,2,19,2,2,1996,1,2,5,0,8,2,46,3,2,0,0,5,2,0,5,0,0,0,0,0,0
7060308901,2,4,2,2,1966,2,2,5,6,10,7,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060308902,2,19,4,3,1917,1,2,5,0,12,3,67,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7060309001,2,19,1,1,1990,2,2,5,0,10,6,54,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7060309101,2,19,4,2,1990,2,2,5,0,12,3,90,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7060309102,2,19,1,1,1980,1,2,5,0,12,3,51,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7060309103,2,19,2,2,1981,2,2,5,0,12,3,17,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7060309104,2,4,0,1,1978,2,2,5,0,12,3,27,3,2,0,0,2,3,0,5,0,0,0,0,0,0
7060309105,2,19,0,0,1984,1,2,5,0,12,3,42,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7060309106,2,19,7,1,1960,1,2,5,0,5,1,55,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7060309501,2,19,6,5,1964,2,2,5,0,12,3,437,3,2,0,0,2,14,0,5,0,0,0,0,0,0
7060309502,2,19,3,3,1957,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060314902,2,19,4,3,1953,1,2,5,0,12,3,281,3,2,0,0,2,10,0,5,0,0,0,0,0,0
7060314903,2,19,2,5,1956,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060314904,2,19,2,2,1971,2,2,5,6,12,5,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060314905,2,19,4,5,1954,1,2,5,0,12,3,197,3,2,0,0,2,15,0,5,0,0,0,0,0,0
7060315001,2,19,9,2,1955,1,2,5,0,12,3,213,3,2,0,0,2,6,0,5,0,0,0,0,0,0
7060315301,2,19,1,1,1931,1,2,5,0,5,1,38,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7060315302,2,19,1,1,1943,1,2,5,0,12,3,102,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7060315303,2,19,2,2,1953,1,2,5,0,12,3,294,3,2,0,0,2,12,0,5,0,0,0,0,0,0
7060315304,2,19,1,1,1959,2,2,5,0,8,2,20,3,2,0,0,5,1,0,5,0,0,0,0,0,0
7060315305,2,19,0,0,1977,1,2,5,0,12,3,178,3,2,0,0,2,4,0,5,0,0,0,0,0,0
7060315306,2,19,1,1,1976,2,2,5,1,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060315307,2,19,1,1,1988,2,2,5,0,10,6,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060407310,2,4,0,5,1959,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060407901,2,4,2,2,1952,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060407903,2,4,2,1,1929,1,2,3,0,5,1,12,1,2,0,0,2,0,0,5,7500,0,2000,2000,0,0
7060407904,2,4,1,0,1934,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,6000,6000,0,0
7060407905,2,18,3,2,1985,1,2,3,0,5,1,18,1,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7060407906,2,18,2,2,1935,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060407907,2,18,3,2,1935,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060407908,2,18,3,2,1901,1,2,3,0,5,1,14,1,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060407909,2,4,1,1,1966,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060407910,2,4,2,1,1968,1,2,3,0,5,1,43,2,2,0,0,2,1,0,5,5000,5000,6500,6500,0,0
7060408101,2,18,2,2,1965,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408102,2,4,1,1,1986,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,1500,0,0
7060408103,2,4,2,1,1980,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7060408104,2,18,1,2,1992,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060408106,2,4,1,2,1985,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,5500,5500,0,0
7060408107,2,4,1,2,1924,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,3500,3500,0,0
7060408108,2,18,1,1,1961,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,4500,4500,0,0
7060408201,2,4,1,1,1946,1,2,3,0,5,1,33,3,2,0,0,2,1,0,5,7500,7500,4000,4000,0,0
7060408202,2,18,1,0,1992,1,2,3,0,5,1,21,3,2,0,0,2,1,0,5,5000,5000,1000,1000,0,0
7060408203,2,18,2,1,1961,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060408204,2,18,3,3,1979,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,7500,7500,4500,4500,0,0
7060408205,2,18,3,3,1979,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408206,2,4,0,0,1949,1,2,3,0,5,1,19,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060408207,2,4,3,3,1927,1,2,3,0,5,1,21,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7060408208,2,4,2,1,1914,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408209,2,4,3,2,1969,1,2,3,0,5,1,29,3,2,0,0,2,1,0,5,7500,7500,2000,2000,0,0
7060408210,2,4,2,2,1956,1,2,3,0,5,1,27,3,2,0,0,2,1,0,5,7500,7500,4500,4500,0,0
7060408301,2,4,8,2,1917,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408302,2,18,2,2,1965,1,2,3,0,5,1,20,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7060408303,2,4,3,2,1927,1,2,3,0,5,1,11,3,2,0,0,2,1,0,5,5000,5000,2500,2000,0,0
7060408304,2,18,2,3,1919,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060408305,2,4,3,2,1927,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408306,2,18,1,3,1962,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060408307,2,18,2,2,1960,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060408308,2,18,1,1,1963,1,2,3,0,5,1,19,3,2,0,0,2,0,0,5,5000,5000,4000,4000,0,0
7060408309,2,18,2,1,1929,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408310,2,18,3,2,1947,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408311,2,18,2,1,1976,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408312,2,18,2,1,1973,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,3500,3500,0,0
7060408401,2,4,1,1,1946,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,5000,5000,0,0
7060408402,2,4,1,1,1947,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,5500,5500,0,0
7060408601,2,4,2,2,1967,1,2,3,0,5,1,11,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7060408602,2,4,2,0,1963,1,2,3,0,5,1,33,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408603,2,18,2,1,1927,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408604,2,18,2,1,1934,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408605,2,18,2,2,1960,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060408606,2,18,3,1,1912,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060408607,2,18,2,1,1960,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408701,2,4,5,3,1976,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060408702,2,4,1,6,1963,1,2,3,0,5,1,95,3,2,0,0,2,1,0,5,5000,5000,3000,3000,0,0
7060408703,2,4,2,2,1961,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,7500,7500,1000,1000,0,0
7060408704,2,4,4,4,1980,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408705,2,4,1,1,1962,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408706,2,4,1,1,1963,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408707,2,4,0,0,1963,1,2,3,0,5,1,47,3,2,0,0,2,1,0,5,7500,7500,2000,2000,0,0
7060408708,2,4,0,1,1950,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408709,2,4,5,0,1950,1,2,3,0,5,1,35,3,2,0,0,2,1,0,5,5000,5000,4000,4000,0,0
7060408808,2,4,0,0,1964,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408809,2,4,0,1,1964,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408902,2,4,2,2,1945,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7060408903,2,4,0,1,1964,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,7500,7500,1000,1000,0,0
7060408904,2,4,0,0,1964,2,2,3,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060408905,2,4,1,1,1963,1,2,3,0,5,1,20,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060408906,2,4,1,1,1971,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060408907,2,4,1,1,1993,1,2,3,0,5,1,37,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060408908,2,4,1,1,1961,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060408909,2,4,0,8,1962,1,2,3,0,5,1,28,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7060409001,2,4,1,1,1952,2,2,3,0,5,1,20,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060409002,2,4,0,1,1955,1,2,3,0,5,1,16,3,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060409103,2,4,8,1,1935,1,2,3,0,5,1,51,3,2,0,0,2,2,0,5,5000,5000,3500,3500,0,0
7060409106,2,4,5,3,1959,1,2,3,0,5,1,22,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7060409107,2,4,4,2,1964,2,2,3,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060409108,2,4,2,2,1957,1,2,3,0,5,1,42,3,2,0,0,2,1,0,5,7500,7500,1500,1500,0,0
7060409110,2,4,0,2,1957,1,2,3,0,5,1,15,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7060409111,2,4,3,0,1974,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,1000,1000,0,0
7060409112,2,4,0,4,1962,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1000,1000,0,0
7060409113,2,4,0,2,1954,1,2,3,0,5,1,29,3,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7060409115,2,4,3,3,1952,1,2,3,0,5,1,27,3,2,0,0,2,2,0,5,5000,5000,3000,3000,0,0
7060409116,2,4,5,5,1953,1,2,3,0,5,1,21,1,2,0,0,2,1,0,5,5000,5000,3500,3500,0,0
7060409117,2,4,2,2,1962,1,2,3,0,5,1,37,3,2,0,0,2,2,0,5,5000,5000,3000,3000,0,0
7060409201,2,4,10,5,1962,2,2,3,0,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060409202,2,4,3,4,1960,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060409203,2,4,3,4,1960,1,2,3,0,5,1,30,3,2,0,0,2,1,0,5,5000,5000,1000,1000,0,0
7060409204,2,4,3,2,1966,1,2,3,0,5,1,26,3,2,0,0,2,1,0,5,5000,5000,1500,1500,0,0
7060409205,2,4,1,6,1955,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2000,2000,0,0
7060409206,2,4,2,4,1962,1,2,3,0,5,1,27,3,2,0,0,2,1,0,5,5000,5000,2000,2000,0,0
7060409207,2,19,8,2,1960,2,2,3,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060409208,2,4,0,5,1962,1,2,3,0,5,1,67,3,2,0,0,2,3,0,5,5000,5000,4500,4500,0,0
7060409303,2,4,5,5,1955,1,2,3,0,5,1,32,3,2,0,0,2,1,0,5,5000,5000,3000,3000,0,0
7060409504,2,4,3,3,1972,1,2,3,0,5,1,27,3,2,0,0,2,1,0,5,5000,5000,2500,2000,0,0
7060414902,2,4,1,1,1955,1,2,3,0,5,1,25,3,2,0,0,2,1,0,5,5000,5000,2500,2000,0,0
7060414903,2,4,2,0,1956,1,2,3,0,5,1,14,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060414905,2,4,3,1,1958,1,2,3,0,5,1,24,3,2,0,0,2,1,0,5,5000,5000,3000,3000,0,0
7060414906,2,4,0,3,1956,1,2,3,0,5,1,60,3,2,0,0,2,2,0,5,5000,5000,5500,4500,0,0
7060414907,2,4,5,4,1978,1,2,3,0,5,1,42,3,2,0,0,2,2,0,5,5000,5000,7500,6000,0,0
7060418301,2,4,2,2,1950,1,2,3,0,5,1,24,3,2,0,0,2,1,0,5,5000,5000,2500,2500,0,0
7060508001,2,4,2,2,1908,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060508002,2,4,4,3,1953,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,0,0,2500,2500,0,0
7060508201,2,18,3,1,1937,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,4000,4000,0,0
7060508401,2,4,2,3,1943,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060508601,2,4,3,3,1924,2,2,4,1,5,1,0,2,2,0,0,2,0,0,5,0,0,4000,4000,0,0
7060508602,2,4,3,3,1920,2,2,4,1,5,1,0,1,2,0,0,2,0,0,5,0,0,5500,5500,0,0
7060508603,2,4,4,3,1869,2,2,4,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,4500,4500,0,0
7060508901,2,4,2,2,1966,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,2500,2500,0,0
7060508902,2,4,3,3,1933,2,2,4,1,5,1,0,1,2,0,0,2,0,0,5,0,0,1500,1500,0,0
7060508903,2,4,3,1,1959,2,2,4,1,5,1,0,2,2,0,0,2,0,0,5,0,0,2500,2500,0,0
7060508904,2,4,1,1,1964,2,2,4,1,5,1,0,2,2,0,0,2,0,0,5,0,0,2000,2000,0,0
7060508905,2,4,0,0,1959,2,2,4,1,5,1,0,1,2,0,0,2,0,0,5,5000,5000,3000,3000,0,0
7060508906,2,4,1,1,1964,2,2,4,1,5,1,0,1,2,0,0,2,0,0,5,0,0,1000,1000,0,0
7060509101,2,4,3,5,1973,2,2,4,1,5,1,0,2,2,0,0,2,0,0,5,5000,5000,500,500,0,0
7060509102,2,4,2,1,1957,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,5000,5000,1500,1500,0,0
7060509103,2,4,3,3,1952,2,2,4,1,5,1,0,3,2,0,0,2,0,0,5,0,0,2000,2000,0,0
7060608101,2,4,2,2,1997,2,2,5,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060608102,2,4,3,2,1978,2,2,5,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060608201,2,19,3,3,1986,2,2,5,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060608601,2,4,3,3,1945,2,2,5,0,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060608602,2,19,0,2,1968,2,2,5,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060609001,2,19,1,0,1956,2,2,5,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060609101,2,19,3,5,1980,1,2,5,0,5,1,28,3,2,0,0,2,1,0,5,0,0,0,0,0,0
7060609102,2,19,2,2,1981,2,2,5,1,5,1,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7060609201,2,19,3,2,1975,1,2,5,0,5,1,113,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7060615303,2,19,1,1,2000,2,2,5,0,5,1,101,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7060615304,2,19,0,1,1985,1,2,5,0,5,1,98,3,2,0,0,2,2,0,5,0,0,0,0,0,0
7070103001,2,4,0,10,1958,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,13500,13500,0,0
7070103002,2,4,20,3,1972,1,2,1,0,12,3,40,3,2,0,0,2,1,0,5,12000,12000,22500,22500,0,0
7070103003,2,19,20,7,1995,1,2,1,0,12,3,81,3,2,0,0,2,2,0,5,12000,12000,14000,14000,0,0
7070103004,2,4,22,6,1985,2,2,1,1,12,3,0,3,2,0,0,2,0,0,5,15000,15000,8000,8000,0,0
7070103005,2,4,20,7,1959,2,2,1,6,10,7,0,1,2,0,0,2,0,0,5,7000,7000,10000,10000,0,0
7070103101,2,4,4,5,1979,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,0,0,25500,25500,0,0
7070103102,2,4,3,1,1994,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,16500,16500,0,0
7070103201,2,4,8,0,1994,1,2,1,0,12,3,40,2,2,0,0,2,2,0,5,12000,12000,19500,19500,0,0
7070103202,2,19,4,6,2011,1,2,1,0,12,3,27,1,2,0,0,2,0,0,5,0,0,12500,12500,0,0
7070104101,2,19,4,0,1993,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,20500,20500,0,0
7070104102,2,4,2,2,1986,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,18000,18000,0,0
7070104103,2,4,2,2,1986,2,2,1,6,10,7,0,1,2,0,0,2,0,0,5,7000,7000,14000,14000,0,0
7070104201,2,4,0,2,1994,1,2,1,0,12,3,9,3,2,0,0,2,0,0,5,7000,7000,17500,17500,0,0
7070104301,2,4,4,5,1979,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,30500,30500,0,0
7070104302,2,4,1,0,1983,1,2,1,0,12,3,80,3,2,0,0,2,2,0,5,12000,12000,36000,36000,0,0
7070104303,2,19,4,1,1995,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,7500,7500,0,0
7070104304,2,4,3,0,2000,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,15500,15500,0,0
7070104305,2,4,3,3,1983,1,2,1,0,12,3,40,2,2,0,0,2,1,0,5,12000,12000,26500,26500,0,0
7070104306,2,4,4,0,1906,1,2,1,0,12,3,80,2,2,0,0,2,2,0,5,0,0,28500,28500,0,0
7070104307,2,4,5,0,1989,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,25500,25500,0,0
7070104308,2,4,6,0,1903,1,2,1,0,12,3,85,1,2,0,0,2,0,0,5,12000,12000,24500,24500,0,0
7070104309,2,4,1,0,1978,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,16000,16000,0,0
7070104310,2,4,2,0,1982,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,13500,13500,0,0
7070104311,2,4,5,4,2012,2,2,1,0,12,3,0,3,2,0,0,2,0,0,5,0,0,0,0,0,0
7070104401,2,4,2,2,2012,2,2,1,0,12,3,0,1,2,0,0,2,0,0,5,0,0,0,0,0,0
7070105701,2,4,3,1,1992,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,0,0,12500,12000,0,0
7070105702,2,19,3,0,1976,1,2,1,0,12,3,101,3,2,0,0,2,2,0,5,15000,15000,18500,18500,0,0
7070105801,2,4,2,2,1986,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,9500,9500,0,0
7070105802,2,19,2,2,1979,1,2,1,0,12,3,77,2,2,0,0,2,2,0,5,0,0,12000,12000,0,0
7070105803,2,4,8,2,1997,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,8000,8000,0,0
7070105804,2,4,5,4,1973,1,2,1,0,12,3,76,3,2,0,0,2,2,0,5,12000,12000,20000,20000,0,0
7070105805,2,19,10,3,1984,1,2,1,0,12,3,16,3,2,0,0,2,1,0,5,14000,14000,14000,13000,0,0
7070109401,2,4,2,4,1996,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,12500,12500,0,0
7070109402,2,4,4,1,1960,1,2,1,0,12,3,45,1,2,0,0,2,2,0,5,12000,12000,21000,21000,0,0
7070109403,2,4,4,1,1952,1,2,1,0,12,3,78,3,2,0,0,2,2,0,5,12000,12000,19000,19000,0,0
7070109404,2,4,0,0,1957,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,14500,14500,0,0
7070109405,2,4,4,0,1950,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,17500,17500,0,0
7070109406,2,4,3,3,1996,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,9000,9000,0,0
7070109601,2,4,4,1,1980,1,2,1,0,12,3,79,3,2,0,0,2,1,0,5,12000,12000,8000,8000,0,0
7070109602,2,4,4,2,1968,1,2,1,0,12,3,77,3,2,0,0,2,1,0,5,12000,12000,17000,16500,0,0
7070109603,2,4,3,2,1986,2,2,1,6,12,5,0,1,2,0,0,2,0,0,5,7000,7000,11500,11500,0,0
7070109701,2,4,1,1,1962,2,2,1,6,12,5,0,2,2,0,0,2,0,0,5,7000,7000,6000,6000,0,0
7070109702,2,4,2,1,1970,2,2,1,6,10,7,0,3,2,0,0,2,0,0,5,7000,7000,6000,6000,0,0
7070109703,2,4,7,2,1950,1,2,1,0,12,3,13,1,2,0,0,2,1,0,5,12000,12000,14500,14000,0,0
7070109801,2,19,7,1,1952,1,2,1,0,12,3,23,2,2,0,0,2,1,0,5,12000,12000,12000,12000,0,0
7070109802,2,19,4,0,1985,1,2,1,0,12,3,62,3,2,0,0,2,1,0,5,12000,12000,10500,10500,0,0
7070109901,2,4,7,2,1952,1,2,1,0,12,3,54,2,2,0,0,2,1,0,5,12000,12000,16000,16000,0,0
7070109902,2,4,8,4,1952,1,2,1,0,12,3,33,1,2,0,0,2,1,0,5,12000,12000,12500,12500,0,0
7070110001,2,4,6,3,1960,2,2,1,6,12,5,0,3,2,0,0,2,0,0,5,7000,7000,11000,11000,0,0
7070110002,2,4,6,2,1976,1,2,1,0,12,3,43,3,2,0,0,2,2,0,5,15000,15000,15000,15000,0,0
7070110003,2,19,6,3,1956,2,2,1,0,12,3,16,3,2,0,0,2,0,0,5,12000,12000,17000,17000,0,0
