SCHCD,Tch_Male,Tch_Female,Tch_NR,HeadTch,GradAbove,TchWithProf,DaysInvld,TchInvld
7040623402,0,5,0,1,3,5,29,5
7040623403,0,5,0,1,3,5,0,0
7040623405,0,3,0,1,2,3,0,0
7040623407,1,3,0,1,4,4,0,0
7040623409,0,5,0,1,5,5,0,0
7040623410,0,4,0,1,4,4,0,0
7040623501,0,5,0,1,5,5,0,0
7040623502,0,5,0,1,5,5,0,0
7040623503,1,4,0,1,5,5,0,0
7040623504,0,6,0,1,6,6,0,0
7040623505,2,3,0,1,5,5,0,0
7040623506,0,10,0,1,9,10,0,0
7040623602,0,6,0,1,6,6,18,5
7040623603,2,3,0,1,5,5,0,0
7040623604,0,3,0,1,3,3,0,0
7040623605,0,10,0,1,9,10,140,10
7040623606,1,4,0,1,4,5,0,0
7040623607,2,3,0,1,1,5,0,0
7040623608,3,4,0,1,4,7,0,0
7040623703,0,6,0,1,6,6,0,0
7040623704,0,5,0,1,5,5,0,0
7040623705,0,5,0,1,5,5,0,0
7040623706,0,3,0,1,3,3,0,0
7040623707,0,4,0,0,4,4,0,0
7040623708,1,4,0,1,4,5,0,0
7040623709,1,9,0,1,8,10,0,0
7040623710,0,5,0,1,5,5,0,0
7040623801,0,4,0,0,4,4,0,0
7040623802,1,4,0,1,5,5,30,3
7040623803,1,6,0,1,7,7,0,0
7040623804,0,7,0,1,5,7,0,0
7040623805,2,13,0,1,14,15,540,15
7040623901,0,2,0,1,2,2,0,0
7040922503,31,105,0,2,129,136,0,0
7040922504,16,42,0,1,56,58,22,1
070501ND201,19,16,0,0,28,35,0,0
070501ND401,0,26,0,0,21,26,50,2
070501ND402,19,0,0,0,19,19,60,1
070501ND403,13,37,0,0,41,50,271,10
070501ND404,21,35,0,0,48,56,20,1
7050208101,0,5,0,0,5,5,64,5
070502ND101,1,27,0,0,28,28,18,9
070502ND102,1,3,0,0,4,4,0,0
070502ND103,10,29,0,0,39,39,0,0
070502ND104,1,41,0,0,40,42,0,0
070502ND105,6,29,0,0,33,35,368,4
070502ND106,15,26,0,0,38,41,0,0
070502ND107,4,26,0,0,30,30,0,0
070502ND201,2,3,0,0,5,5,0,0
070502ND202,10,35,0,1,44,45,1274,45
070502ND203,0,15,0,0,13,15,5,5
070502ND301,2,66,0,0,67,68,0,0
070502ND302,4,44,0,1,47,48,0,0
070502ND401,7,30,0,0,37,37,0,0
070502ND402,4,18,0,1,22,22,0,0
070502ND403,5,31,0,1,36,36,22,3
070502ND404,8,41,0,0,46,49,0,0
070502ND405,11,14,0,0,25,25,0,0
070502ND801,18,5,0,0,22,23,302,1
070502ND803,4,35,0,0,39,39,0,0
070503ND101,7,32,0,0,39,39,0,0
070503ND102,2,80,0,0,80,82,0,0
070503ND201,0,58,0,1,55,58,0,0
070503ND202,1,66,0,1,62,67,0,0
070503ND203,22,84,0,1,106,106,0,0
070503ND204,13,83,0,1,94,96,0,0
070503ND205,15,91,0,0,99,106,570,57
070503ND206,0,23,0,0,23,23,0,0
070503ND401,9,55,0,1,57,64,0,0
070503ND801,7,49,0,0,47,56,0,0
070503ND901,16,174,0,0,186,190,220,1
070503ND902,4,57,0,1,60,61,0,0
070503ND903,5,74,0,0,79,79,51,11
070507ND101,2,14,0,1,13,16,30,1
070507ND102,4,41,0,0,41,45,0,0
070507ND105,4,10,0,1,12,14,0,0
070507ND106,7,15,0,1,20,22,0,0
070507ND107,10,26,0,0,36,36,0,0
070507ND108,25,23,0,1,47,48,0,0
070507ND109,7,28,0,0,35,35,1251,32
070507ND110,12,44,0,1,54,56,0,0
070507ND111,3,8,0,1,10,11,0,0
070507ND201,3,13,0,1,15,16,0,0
070507ND202,1,9,0,1,9,10,0,0
070507ND203,5,29,0,1,30,34,0,0
070507ND205,1,6,0,1,7,7,0,0
070507ND206,6,3,0,1,9,9,225,5
070507ND301,3,12,0,1,15,15,0,0
070507ND302,10,12,0,1,21,22,0,0
070507ND303,1,11,0,1,12,12,0,0
070507ND304,4,7,0,1,11,11,0,0
070507ND307,21,19,0,1,38,40,405,2
070507ND402,3,5,0,1,8,8,0,0
070507ND403,13,16,0,1,23,29,0,0
070507ND406,14,27,0,0,41,41,190,18
070507ND408,1,7,0,1,8,8,0,0
070507ND410,14,44,0,1,55,58,0,0
070507ND411,19,28,0,1,45,47,14,2
070507ND413,6,13,0,0,16,19,0,0
070507ND504,4,1,0,1,4,5,156,2
070507ND505,4,7,0,1,10,11,0,0
070507ND508,4,4,0,1,7,8,0,0
070507ND601,11,34,0,0,45,45,52,2
070507ND602,8,25,0,1,27,33,20,8
070507ND604,7,11,0,1,15,18,0,0
070507ND605,3,5,0,1,7,8,0,0
070507ND607,9,30,0,1,38,39,0,0
070507ND608,5,6,0,1,11,11,0,0
070507ND610,12,6,0,1,17,18,0,0
070507ND611,16,18,0,1,33,34,0,0
070507ND701,6,21,0,0,25,27,0,0
070507ND702,9,8,0,1,15,17,0,0
070507ND703,3,7,0,1,8,10,26,2
070507ND704,3,10,0,1,9,13,0,0
070507ND706,13,44,0,0,57,57,0,0
070507ND708,2,10,0,0,12,12,0,0
070507ND802,5,8,0,1,11,13,0,0
070507ND804,3,9,0,1,12,12,225,1
070507ND805,6,28,0,0,34,34,40,2
070507ND806,10,17,0,1,25,27,0,0
070507ND812,19,27,0,1,45,46,61,3
070507ND901,4,1,0,1,4,5,21,1
070507ND902,9,24,0,0,33,33,0,0
070509ND101,31,104,0,2,131,135,60,3
070509ND401,18,34,0,1,51,52,123,10
070509ND402,14,35,0,1,49,49,59,2
070511ND101,0,3,0,1,3,3,0,0
070511ND301,0,8,0,0,8,8,0,0
070511ND401,0,11,0,0,10,11,21,1
070512ND201,7,53,0,1,59,60,212,53
070512ND202,2,15,0,1,17,17,0,0
070512ND301,3,2,0,1,5,5,0,0
070512ND601,2,11,0,1,12,13,0,0
7060107901,1,23,0,0,24,24,0,0
7060107902,0,38,0,0,35,38,0,0
7060107903,0,22,0,0,22,22,0,0
7060107904,0,37,0,0,33,37,486,22
7060107906,10,0,0,0,10,10,135,9
7060107907,50,0,0,0,48,50,86,12
7060107908,28,2,0,0,30,30,0,0
7060108001,0,24,0,0,24,24,0,0
7060108101,1,11,0,0,11,12,0,0
7060108102,1,32,0,0,28,33,10,1
7060108103,0,28,0,0,26,28,0,0
7060108104,24,0,0,0,24,24,0,0
7060108105,13,0,0,0,13,13,520,10
7060108106,39,2,0,0,35,41,0,0
7060108201,7,2,0,0,9,9,157,9
7060108301,1,9,0,0,10,10,6,2
7060108401,0,50,0,0,46,50,0,0
7060108601,1,8,0,0,9,9,0,0
7060108602,1,16,0,0,17,17,82,14
7060108603,2,6,0,0,8,8,0,0
7060108604,1,34,0,0,31,35,205,17
7060108701,0,28,0,0,27,28,260,13
7060108702,1,27,0,0,28,28,0,0
7060108901,1,27,0,0,28,28,0,0
7060108902,25,8,0,0,27,33,17,17
7060108903,29,1,0,0,26,30,0,0
7060109101,9,14,0,0,23,23,0,0
7060109102,0,20,0,0,20,20,14,1
7060109103,0,56,0,0,56,56,50,1
7060109104,16,2,0,0,17,18,0,0
7060109105,27,4,0,0,31,31,0,0
7060109201,0,15,0,0,15,15,70,9
7060109202,0,26,0,0,26,26,0,0
7060109203,18,2,0,0,20,20,0,0
7060109204,26,1,0,0,27,27,60,20
7060109601,14,28,0,0,42,42,0,0
7060114901,2,55,0,0,49,57,0,0
7060115301,6,4,0,1,10,10,54,6
7060115302,1,14,0,0,15,15,45,4
7060115303,0,35,0,0,29,35,0,0
7060115304,15,0,0,0,15,15,14,4
7060207901,7,6,0,0,13,13,0,0
7060207902,1,24,0,0,25,25,0,0
7060208003,5,0,0,0,5,5,0,0
7060208004,8,4,0,0,11,12,0,0
7060208005,0,19,0,0,18,19,0,0
7060208101,0,6,0,0,6,6,0,0
7060208102,11,32,0,0,40,43,0,0
7060208301,7,9,0,0,14,16,0,0
7060208303,11,0,0,0,11,11,0,0
7060208304,0,6,0,1,6,6,20,4
7060208305,0,11,0,0,11,11,0,0
7060208306,0,22,0,0,21,22,0,0
7060208307,46,3,0,0,48,49,0,0
7060208308,10,10,0,0,20,20,0,0
7060208601,9,11,0,0,20,20,0,0
7060208602,12,0,0,1,12,12,0,0
7060208701,8,37,0,1,45,45,0,0
7060208801,0,56,0,0,56,56,0,0
7060208902,28,0,0,0,28,28,210,5
7060208903,0,16,0,0,16,16,0,0
7060208904,3,0,0,0,2,3,0,0
7060208905,0,33,0,0,32,33,0,0
7060208906,4,12,0,0,14,16,70,9
7060208907,10,15,0,0,24,25,0,0
7060208908,0,7,0,0,7,7,5,1
7060209101,0,35,0,0,35,35,0,0
7060209102,25,0,0,0,25,25,220,1
7060209103,0,15,0,0,15,15,0,0
7060209104,0,5,0,0,5,5,0,0
7060209105,1,22,0,0,23,23,0,0
7060209106,13,9,0,0,22,22,0,0
7060209107,9,9,0,0,18,18,0,0
7060209108,11,23,0,0,32,34,0,0
7060209201,11,24,0,0,35,35,0,0
7060209202,0,26,0,1,26,26,0,0
7060209203,1,33,0,0,33,34,3,1
7060209204,0,24,0,1,24,24,44,15
7060214901,3,5,0,0,8,8,0,0
7060214902,0,40,0,0,40,40,0,0
7060214903,1,39,0,0,40,40,0,0
7060214904,12,17,0,0,28,29,0,0
7060214905,7,6,0,0,13,13,0,0
7060214906,8,14,0,0,21,22,1078,22
7060214907,7,9,0,0,16,16,0,0
7060214908,7,23,0,0,28,30,10,2
7060214909,3,11,0,0,14,14,0,0
7060215201,17,12,0,0,29,29,0,0
7060215302,4,23,0,0,27,27,420,2
7060215303,4,24,0,0,28,28,0,0
7060215304,28,0,0,0,27,28,0,0
7060215305,0,21,0,0,20,21,0,0
7060215306,14,8,0,0,21,22,0,0
7060215307,0,16,0,0,16,16,0,0
7060215308,0,11,0,0,11,11,612,8
7060215309,28,10,0,0,37,38,0,0
7060215310,0,3,0,0,3,3,0,0
7060215311,0,15,0,0,15,15,0,0
7060215312,22,11,0,0,32,33,0,0
7060215313,2,2,0,0,4,4,0,0
7060307601,10,148,0,2,158,158,0,0
7060307901,0,11,0,1,11,11,0,0
7060308101,1,13,0,1,11,14,0,0
7060308201,5,61,0,2,65,66,15,1
7060308202,2,16,0,0,15,18,0,0
7060308901,3,9,0,0,8,12,250,10
7060308902,3,15,0,0,18,18,0,0
7060309001,0,11,0,0,11,11,67,10
7060309101,3,40,0,0,42,43,0,0
7060309102,13,36,0,1,46,49,64,2
7060309103,2,27,0,0,29,29,0,0
7060309104,4,42,0,2,44,46,540,45
7060309105,0,19,0,0,19,19,0,0
7060309106,0,9,0,1,8,9,135,7
7060309501,7,61,0,2,66,68,411,68
7060309502,4,80,0,1,84,84,0,0
7060314902,29,124,0,2,151,153,0,0
7060314903,4,27,0,0,31,31,620,31
7060314904,5,43,0,0,48,48,0,0
7060314905,14,95,0,1,104,109,0,0
7060315001,11,108,0,1,114,119,10,1
7060315301,0,9,0,1,9,9,0,0
7060315302,0,26,0,0,25,26,224,1
7060315303,5,61,0,0,65,66,2054,65
7060315304,0,10,0,1,9,10,0,0
7060315305,8,27,0,0,34,35,0,0
7060315306,3,31,0,0,34,34,1834,34
7060315307,0,20,0,0,20,20,0,0
7060407310,0,2,0,1,2,2,0,0
7060407901,0,3,0,1,2,3,0,0
7060407903,2,2,0,0,3,4,0,0
7060407904,5,8,0,1,12,13,0,0
7060407905,3,1,0,1,4,4,20,1
7060407906,0,2,0,1,2,2,3,1
7060407907,0,2,0,1,2,2,0,0
7060407908,5,0,0,1,5,5,0,0
7060407909,2,1,0,1,2,3,0,0
7060407910,0,12,0,1,11,12,0,0
7060408101,2,1,0,1,3,3,0,0
7060408102,2,1,0,1,3,3,0,0
7060408103,2,1,0,1,3,3,0,0
7060408104,1,3,0,1,3,4,0,0
7060408106,5,7,0,1,10,12,0,0
7060408107,1,11,0,1,11,12,0,0
7060408108,0,9,0,1,6,9,0,0
7060408201,5,4,0,1,8,9,3,1
7060408202,0,2,0,1,2,2,0,0
7060408203,1,2,0,1,3,3,20,2
7060408204,0,10,0,1,10,10,0,0
7060408205,1,1,0,0,1,2,0,0
7060408206,2,3,0,1,5,5,0,0
7060408207,2,1,0,1,3,3,0,0
7060408208,1,2,0,1,3,3,0,0
7060408209,2,2,0,1,4,4,0,0
7060408210,2,7,0,1,9,9,0,0
7060408301,1,3,0,1,3,4,0,0
7060408302,0,5,0,1,3,5,0,0
7060408303,0,4,0,1,4,4,0,0
7060408304,2,4,0,1,5,6,0,0
7060408305,0,2,0,1,2,2,0,0
7060408306,2,1,0,1,2,3,0,0
7060408307,0,5,0,1,5,5,0,0
7060408308,0,8,0,1,8,8,0,0
7060408309,0,2,0,1,1,2,0,0
7060408310,1,3,0,1,3,4,0,0
7060408311,2,2,0,1,4,4,0,0
7060408312,0,5,0,1,4,5,0,0
7060408401,8,4,0,1,12,12,0,0
7060408402,0,12,0,1,11,12,0,0
7060408601,1,2,0,1,2,3,0,0
7060408602,2,4,0,1,4,6,0,0
7060408603,0,4,0,1,3,4,0,0
7060408604,2,0,0,1,2,2,0,0
7060408605,0,5,0,1,5,5,0,0
7060408606,1,5,0,1,6,6,10,1
7060408607,0,4,0,1,4,4,0,0
7060408701,1,2,0,1,3,3,13,3
7060408702,0,11,0,1,7,11,55,6
7060408703,3,0,0,1,2,3,0,0
7060408704,1,4,0,1,4,5,0,0
7060408705,2,1,0,1,2,3,0,0
7060408706,2,1,0,0,3,3,0,0
7060408707,2,2,0,0,3,4,0,0
7060408708,4,1,0,1,3,5,0,0
7060408709,0,10,0,1,9,10,30,4
7060408808,1,1,0,1,0,2,0,0
7060408809,0,4,0,1,2,4,0,0
7060408902,0,4,0,1,4,4,0,0
7060408903,3,1,0,1,2,4,0,0
7060408904,1,3,0,1,4,4,0,0
7060408905,0,5,0,1,5,5,0,0
7060408906,2,2,0,1,4,4,0,0
7060408907,2,4,0,1,6,6,0,0
7060408908,2,1,0,0,1,3,0,0
7060408909,0,4,0,1,4,4,0,0
7060409001,2,3,0,1,4,5,0,0
7060409002,3,2,0,1,4,5,0,0
7060409103,0,8,0,1,8,8,0,0
7060409106,0,4,0,1,3,4,0,0
7060409107,0,3,0,1,3,3,0,0
7060409108,0,8,0,1,2,8,0,0
7060409110,1,2,0,1,3,3,0,0
7060409111,0,2,0,1,1,2,30,1
7060409112,1,1,0,1,2,2,0,0
7060409113,2,5,0,1,4,7,0,0
7060409115,0,4,0,1,4,4,0,0
7060409116,2,9,0,1,8,11,124,5
7060409117,0,6,0,1,5,6,0,0
7060409201,3,1,0,1,2,4,0,0
7060409202,4,0,0,1,2,4,0,0
7060409203,0,3,0,1,3,3,0,0
7060409204,0,4,0,1,4,4,0,0
7060409205,4,2,0,1,5,6,10,2
7060409206,0,5,0,1,4,5,0,0
7060409207,6,0,0,1,4,6,12,4
7060409208,0,12,0,1,6,12,32,11
7060409303,0,6,0,1,5,6,0,0
7060409504,1,5,0,1,5,6,0,0
7060414902,0,4,0,1,4,4,0,0
7060414903,0,3,0,1,3,3,0,0
7060414905,1,8,0,1,8,9,0,0
7060414906,0,13,0,0,12,13,0,0
7060414907,2,16,0,1,15,18,0,0
7060418301,1,4,0,1,3,5,0,0
7060508001,1,4,0,1,5,5,0,0
7060508002,0,4,0,0,4,4,0,0
7060508201,0,8,0,1,8,8,6,1
7060508401,0,5,0,1,4,5,0,0
7060508601,0,6,0,1,6,6,0,0
7060508602,1,9,0,1,10,10,0,0
7060508603,0,9,0,1,9,9,0,0
7060508901,0,5,0,0,5,5,0,0
7060508902,0,3,0,1,1,3,0,0
7060508903,0,5,0,1,4,5,0,0
7060508904,0,4,0,1,3,4,0,0
7060508905,3,4,0,1,7,7,0,0
7060508906,0,5,0,0,3,5,0,0
7060509101,0,10,0,1,9,10,0,0
7060509102,0,3,0,1,3,3,0,0
7060509103,0,3,0,1,3,3,0,0
7060608101,0,4,0,1,3,4,0,0
7060608102,1,2,0,0,3,3,0,0
7060608201,0,6,0,1,6,6,0,0
7060608601,0,8,0,1,8,8,0,0
7060608602,0,5,0,1,5,5,0,0
7060609001,0,8,0,1,3,8,0,0
7060609101,0,9,0,1,9,9,0,0
7060609102,0,18,0,1,18,18,0,0
7060609201,0,4,0,0,4,4,0,0
7060615303,0,8,0,1,8,8,0,0
7060615304,1,10,0,1,11,11,699,7
7070103001,34,0,0,0,34,34,0,0
7070103002,0,77,0,0,77,77,0,0
7070103003,0,43,0,0,42,43,17,2
7070103004,17,8,0,0,25,25,89,24
7070103005,25,0,0,0,25,25,0,0
7070103101,83,2,0,0,85,85,372,64
7070103102,37,0,0,0,37,37,104,34
7070103201,1,29,0,0,28,30,320,16
7070103202,29,0,0,0,27,29,350,28
7070104101,27,24,0,0,50,51,254,44
7070104102,0,53,0,0,53,53,0,0
7070104103,34,2,0,0,36,36,0,0
7070104201,23,27,0,0,50,50,120,2
7070104301,0,99,0,0,99,99,10,4
7070104302,2,102,0,0,102,104,0,0
7070104303,36,2,0,0,38,38,0,0
7070104304,0,43,0,0,42,43,367,22
7070104305,0,75,0,0,73,75,4,1
7070104306,1,94,0,0,92,95,0,0
7070104307,44,20,0,0,63,64,0,0
7070104308,74,1,0,0,69,75,183,22
7070104309,42,10,0,0,51,52,79,26
7070104310,39,2,0,0,39,41,0,0
7070104311,0,1,0,0,1,1,0,0
7070104401,1,0,0,0,1,1,0,0
7070105701,9,36,0,0,45,45,0,0
7070105702,23,46,0,0,65,69,0,0
7070105801,13,29,0,0,42,42,248,11
7070105802,0,59,0,0,52,59,53,5
7070105803,7,24,0,0,31,31,60,6
7070105804,26,45,0,0,67,71,0,0
7070105805,23,28,0,0,49,51,60,1
7070109401,1,30,0,0,31,31,2,1
7070109402,48,13,0,0,60,61,0,0
7070109403,3,67,0,0,62,70,0,0
7070109404,1,52,0,0,53,53,0,0
7070109405,38,4,0,0,41,42,0,0
7070109406,19,4,0,0,23,23,400,23
7070109601,0,39,0,0,36,39,0,0
7070109602,0,52,0,0,46,52,0,0
7070109603,18,12,0,0,30,30,5,1
7070109701,0,35,0,0,35,35,0,0
7070109702,6,23,0,0,29,29,0,0
7070109703,38,11,0,0,44,49,0,0
7070109801,1,59,0,0,56,60,72,17
7070109802,19,42,0,0,56,61,0,0
7070109901,0,54,0,0,53,54,0,0
7070109902,42,1,0,0,42,43,0,0
7070110001,5,17,0,0,21,22,0,0
7070110002,17,22,0,0,37,39,690,2
7070110003,14,21,0,0,33,35,155,31
7070110101,0,43,0,0,43,43,0,0
7070110201,0,37,0,0,37,37,0,0
7070110202,26,1,0,0,27,27,397,18
7070110301,3,65,0,0,66,68,62,2
7070110302,40,0,0,0,40,40,36,33
7070110303,11,21,0,0,24,32,741,25
7070110401,3,37,0,0,40,40,161,21
7070110402,0,59,0,0,56,59,0,0
7070110403,46,1,0,0,43,47,0,0
7070110501,0,59,0,0,52,59,0,0
7070110502,1,58,0,0,56,59,118,19
7070110503,12,10,0,0,22,22,0,0
7070110504,32,1,0,0,31,33,0,0
7070110505,34,5,0,0,33,39,13,3
7070110601,1,47,0,0,48,48,105,5
7070110602,1,64,0,0,60,65,0,0
7070110603,5,26,0,0,28,31,0,0
7070110604,45,13,0,0,58,58,0,0
7070110701,62,6,0,0,57,68,0,0
7070110702,0,81,0,0,74,81,0,0
7070110801,1,61,0,0,56,62,90,6
7070110802,0,59,0,0,58,59,0,0
7070110803,25,0,0,0,25,25,0,0
7070110901,12,52,0,0,60,64,548,27
7070110902,39,1,0,0,40,40,60,1
7070110903,1,46,0,0,46,47,0,0
7070110904,41,7,0,0,45,48,0,0
7070111101,13,17,0,0,30,30,0,0
7070111102,11,32,0,0,42,43,0,0
7070111103,19,10,0,0,29,29,400,26
7070111201,1,34,0,0,33,35,0,0
7070111202,29,7,0,0,34,36,365,34
7070111203,37,6,0,0,40,43,112,19
7070111301,0,66,0,0,66,66,6,1
7070111302,1,40,0,0,40,41,10,2
7070111303,35,2,0,0,37,37,144,31
7070111304,1,47,0,0,47,48,53,7
7070111305,17,2,0,0,19,19,0,0
7070111401,0,75,0,0,70,75,9,1
7070111402,0,43,0,0,43,43,0,0
7070111403,36,8,0,0,42,44,0,0
7070111404,42,5,0,0,41,47,0,0
7070111405,1,36,0,0,36,37,0,0
7070111701,0,56,0,0,56,56,0,0
7070111702,1,81,0,0,79,82,365,10
7070111703,26,49,0,0,74,75,0,0
7070111801,0,77,0,0,75,77,419,42
7070111802,46,1,0,0,47,47,0,0
7070111803,53,0,0,0,53,53,0,0
7070111804,0,52,0,0,52,52,212,1
7070112101,22,18,0,0,40,40,0,0
7070112102,42,26,0,0,68,68,168,56
7070112103,14,13,0,0,27,27,33,1
7070112201,47,37,0,0,83,84,0,0
7070112202,21,8,0,0,28,29,0,0
7070112203,20,17,0,0,36,37,105,16
7070112301,0,71,0,0,70,71,0,0
7070112302,7,29,0,0,36,36,0,0
7070112303,10,24,0,0,34,34,0,0
7070112304,57,1,0,0,57,58,1480,48
7070112305,37,4,0,0,41,41,296,37
7070112306,63,8,0,0,63,71,0,0
7070112401,73,5,0,0,78,78,80,11
7070112402,1,33,0,0,34,34,0,0
7070112403,0,78,0,0,77,78,40,2
7070112404,36,0,0,0,35,36,100,4
7070112405,0,43,0,0,43,43,0,0
7070112501,2,31,0,0,33,33,106,10
7070112502,33,10,0,0,43,43,0,0
7070112503,77,0,0,0,77,77,0,0
7070112504,1,110,0,0,109,111,16,2
7070112505,15,1,0,0,16,16,45,9
7070112701,17,49,0,0,66,66,0,0
7070112702,0,60,0,0,60,60,0,0
7070112801,0,53,0,0,53,53,0,0
7070112802,30,1,0,0,31,31,0,0
7070112803,14,13,0,0,27,27,0,0
7070112804,21,6,0,0,27,27,70,1
7070113501,1,96,0,0,97,97,0,0
7070113601,0,80,0,0,80,80,20,1
7070113602,78,1,0,0,77,79,0,0
7070113603,67,2,0,0,69,69,0,0
7070205802,5,8,0,0,13,13,0,0
7070209501,31,0,0,0,31,31,5,1
7070209502,13,11,0,0,24,24,0,0
7070209503,0,27,0,0,27,27,0,0
7070209504,0,35,0,0,34,35,0,0
7070209601,0,8,0,0,7,8,0,0
7070209602,1,15,0,1,15,16,34,5
7070209701,9,6,0,0,13,15,0,0
7070209801,10,0,0,0,10,10,24,8
7070209901,0,3,0,0,3,3,0,0
7070210001,11,18,0,0,28,29,1460,29
7070210301,4,12,0,0,16,16,580,16
7070210601,8,1,0,0,9,9,0,0
7070210901,5,31,0,0,36,36,0,0
7070210902,6,34,0,0,40,40,0,0
7070211201,4,16,0,0,19,20,0,0
7070211301,1,41,0,1,42,42,12,2
7070211302,0,19,0,0,18,19,0,0
7070211701,8,22,0,0,29,30,0,0
7070212301,2,16,0,0,18,18,286,1
7070303001,0,9,0,1,8,9,0,0
7070303002,6,41,0,0,47,47,0,0
7070303003,3,17,0,0,20,20,0,0
7070303004,2,18,0,0,19,20,0,0
7070303005,4,9,0,0,12,13,0,0
7070303006,9,12,0,1,19,21,0,0
7070303007,14,50,0,0,64,64,640,64
7070303008,9,17,0,0,13,26,0,0
7070303009,0,11,0,1,8,11,0,0
7070303101,1,13,0,1,14,14,1,1
7070303102,3,7,0,1,10,10,0,0
7070303103,1,46,0,0,45,47,119,43
7070303104,0,16,0,0,15,16,0,0
7070303105,4,4,0,1,8,8,120,8
7070303106,6,15,0,0,18,21,0,0
7070303107,9,96,0,0,105,105,850,105
7070303108,1,19,0,0,17,20,20,2
7070303109,0,10,0,0,9,10,0,0
7070303110,7,34,0,0,40,41,0,0
7070303111,0,8,0,1,8,8,0,0
7070303112,2,10,0,0,12,12,0,0
7070303113,5,9,0,0,11,14,0,0
7070303114,11,51,0,0,31,62,0,0
7070303115,3,11,0,0,13,14,0,0
7070303201,2,8,0,1,9,10,0,0
7070303202,2,18,0,0,20,20,0,0
7070303203,2,12,0,0,13,14,0,0
7070303204,0,13,0,1,11,13,30,6
7070303205,2,9,0,1,10,11,0,0
7070303206,11,32,0,0,42,43,0,0
7070303207,5,4,0,1,7,9,0,0
7070303208,3,26,0,0,28,29,0,0
7070304101,5,5,0,1,10,10,0,0
7070304103,4,70,0,0,73,74,0,0
7070304104,0,33,0,0,33,33,0,0
7070304105,6,20,0,0,26,26,318,20
7070304201,0,16,0,0,16,16,0,0
7070304301,0,10,0,1,8,10,0,0
7070304302,2,16,0,0,18,18,0,0
7070304303,5,16,0,0,20,21,0,0
7070304304,2,14,0,0,16,16,0,0
7070304305,0,12,0,1,12,12,180,12
7070304306,1,14,0,0,13,15,0,0
7070304307,3,20,0,0,18,23,0,0
7070304308,3,8,0,1,5,11,0,0
7070304309,7,9,0,0,11,16,0,0
7070304401,3,10,0,0,12,13,0,0
7070304402,13,43,0,0,43,56,0,0
7070304403,6,10,0,1,16,16,354,15
7070304404,0,9,0,1,9,9,0,0
7070304405,7,30,0,0,35,37,0,0
7070304406,4,14,0,1,11,18,0,0
7070305701,17,53,0,0,69,70,216,1
7070305702,0,33,0,0,33,33,127,31
7070305703,6,39,0,0,43,45,0,0
7070305704,4,44,0,0,46,48,2784,48
7070305705,4,16,0,0,19,20,0,0
7070305706,11,38,0,0,47,49,0,0
7070305801,6,24,0,0,30,30,5,1
7070305802,3,25,0,1,22,28,60,1
7070305803,0,10,0,1,10,10,0,0
7070305804,3,13,0,0,16,16,0,0
7070305805,0,20,0,0,20,20,5,1
7070305806,5,42,0,0,45,47,1178,47
7070305807,17,63,0,0,79,80,0,0
7070305808,5,31,0,0,35,36,0,0
7070305809,2,10,0,0,12,12,0,0
7070305810,2,5,0,0,6,7,0,0
7070305811,4,39,0,0,42,43,0,0
7070305812,10,69,0,0,77,79,0,0
7070305814,3,42,0,0,44,45,0,0
7070305815,12,34,0,0,46,46,0,0
7070305816,3,3,0,0,6,6,0,0
7070309401,1,63,0,0,62,64,0,0
7070309402,3,16,0,1,10,19,0,0
7070309403,1,13,0,1,13,14,0,0
7070309501,6,50,0,0,56,56,0,0
7070309502,0,5,0,1,5,5,90,5
7070309503,1,21,0,0,21,22,0,0
7070309504,1,65,0,2,66,66,0,0
7070309601,5,14,0,0,19,19,0,0
7070309701,1,21,0,0,21,22,0,0
7070309702,3,18,0,0,20,21,203,17
7070309703,1,38,0,1,39,39,0,0
7070309801,4,49,0,1,51,53,0,0
7070309901,0,5,0,1,5,5,0,0
7070309902,0,15,0,1,15,15,0,0
7070309903,2,8,0,1,9,10,0,0
7070309904,1,9,0,0,10,10,0,0
7070310101,0,27,0,0,26,27,25,1
7070310201,0,2,0,1,2,2,0,0
7070310301,16,87,0,1,101,103,0,0
7070310302,0,8,0,1,8,8,0,0
7070310303,13,38,0,1,51,51,750,50
7070310304,16,183,0,0,195,199,2790,179
7070310305,4,61,0,0,64,65,0,0
7070310306,4,77,0,0,78,81,0,0
7070310307,6,51,0,0,54,57,0,0
7070310308,2,20,0,0,22,22,0,0
7070310401,3,58,0,1,60,61,0,0
7070310502,11,51,0,0,61,62,0,0
7070310503,3,25,0,0,27,28,0,0
7070310504,1,13,0,0,14,14,0,0
7070310505,1,21,0,1,22,22,0,0
7070310506,15,59,0,0,71,74,38,1
7070310507,14,31,0,0,42,45,0,0
7070310601,0,12,0,1,11,12,0,0
7070310602,1,8,0,1,8,9,0,0
7070310603,1,22,0,0,22,23,0,0
7070310604,3,74,0,0,73,77,295,1
7070310605,0,9,0,1,9,9,0,0
7070310606,5,30,0,0,32,35,0,0
7070310702,2,34,0,0,34,36,180,36
7070310703,0,8,0,1,8,8,0,0
7070310704,0,9,0,1,9,9,0,0
7070310705,1,12,0,1,13,13,390,13
7070310901,6,32,0,0,37,38,74,37
7070310902,3,59,0,0,60,62,0,0
7070310903,10,29,0,1,38,39,585,39
7070310905,6,9,0,1,13,15,0,0
7070310906,0,35,0,0,34,35,0,0
